id,which_concept,concept_id,term,level,score
W2410577625,6,C126322002,Internal medicine,1,0.29577053
W2410577625,7,C2779634585,Pleural effusion,2,0.2203382
W2411699655,1,C2777489490,Rheumatism,2,0.93071854
W2411699655,2,C71924100,Medicine,0,0.7786426
W2411699655,3,C184651966,Aqueous solution,2,0.58751607
W2411699655,4,C62231903,Metabolism,2,0.55560666
W2411699655,5,C2780942790,Pathogenesis,2,0.54647344
W2411699655,6,C203014093,Immunology,1,0.17933074
W2411699655,7,C126322002,Internal medicine,1,0.1791443
W2411699655,8,C185592680,Chemistry,0,0.09309405
W2411699655,9,C178790620,Organic chemistry,1,0.045619965
W2413403895,1,C71924100,Medicine,0,0.95313084
W2413403895,2,C2777267654,Test (biology),2,0.6115578
W2413403895,3,C61434518,General surgery,1,0.41042003
W2413403895,4,C177713679,Intensive care medicine,1,0.4061025
W2413403895,5,C151730666,Paleontology,1,0
W2413403895,6,C86803240,Biology,0,0
W2414176933,1,C71924100,Medicine,0,0.93646634
W2414176933,2,C2780014101,Blood transfusion,2,0.64628017
W2414176933,3,C177713679,Intensive care medicine,1,0.4728853
W2414176933,4,C126322002,Internal medicine,1,0.17648733
W2415622619,1,C71924100,Medicine,0,0.9099188
W2415989356,1,C71924100,Medicine,0,0.9368062
W2415989356,2,C177713679,Intensive care medicine,1,0.32362765
W2415989356,3,C512399662,Family medicine,1,0.32091606
W2416427990,1,C137858568,Organism,2,0.8860341
W2416427990,2,C71924100,Medicine,0,0.78297055
W2416427990,3,C89611455,Mechanism (biology),2,0.68451
W2416427990,4,C10146269,Excretion,2,0.5851768
W2416427990,5,C31903555,Food science,1,0.35695457
W2416427990,6,C126322002,Internal medicine,1,0.16725588
W2416427990,7,C86803240,Biology,0,0.10658711
W2416427990,8,C54355233,Genetics,1,0.09727591
W2416427990,9,C111472728,Epistemology,1,0.05360359
W2416427990,10,C138885662,Philosophy,0,0
W2416540888,1,C71924100,Medicine,0,0.92343104
W2416540888,2,C194409129,Hematology,2,0.7482091
W2416540888,3,C126322002,Internal medicine,1,0.5722214
W2416712078,1,C71924100,Medicine,0,0.89169586
W2416712078,2,C2780942790,Pathogenesis,2,0.6985038
W2416712078,3,C72958200,Trophic level,2,0.4300083
W2416712078,4,C142724271,Pathology,1,0.21258512
W2416712078,5,C18903297,Ecology,1,0.095071495
W2416712078,6,C86803240,Biology,0,0
W2417219745,1,C71924100,Medicine,0,0.95605886
W2417219745,2,C16005928,Dermatology,1,0.39647567
W2417673917,1,C71924100,Medicine,0,0.92828864
W2417673917,2,C2776042228,Asthma,2,0.84906423
W2417673917,3,C46699223,Endocrine system,3,0.5983214
W2417673917,4,C177713679,Intensive care medicine,1,0.4299898
W2417673917,5,C126322002,Internal medicine,1,0.20556381
W2417673917,6,C71315377,Hormone,2,0.05820909
W2418152979,1,C71924100,Medicine,0,0.92214197
W2418152979,2,C168031717,Balance (ability),2,0.7089461
W2418152979,3,C126322002,Internal medicine,1,0.34644738
W2418152979,4,C177713679,Intensive care medicine,1,0.33119074
W2418152979,5,C1862650,Physical therapy,1,0.16612878
W2418766042,1,C71924100,Medicine,0,0.91032064
W2418766042,2,C2776694085,Chemotherapy,2,0.5073609
W2418766042,3,C41810244,Anthrax toxin,5,0.49044725
W2418766042,4,C177713679,Intensive care medicine,1,0.43424058
W2418766042,5,C89423630,Microbiology,1,0.32442266
W2418766042,6,C126322002,Internal medicine,1,0.23862714
W2418766042,7,C54355233,Genetics,1,0.047719717
W2418766042,8,C86803240,Biology,0,0
W2418766042,9,C123894998,Fusion protein,4,0
W2418766042,10,C104317684,Gene,2,0
W2418766042,11,C40767141,Recombinant DNA,3,0
W2421075101,1,C71924100,Medicine,0,0.918592
W2421075101,2,C2780708024,Dysentery,2,0.8585603
W2421075101,3,C112313634,Complement (music),5,0.6561713
W2421075101,4,C203014093,Immunology,1,0.37477285
W2421075101,5,C142724271,Pathology,1,0.15132248
W2421075101,6,C55493867,Biochemistry,1,0
W2421075101,7,C185592680,Chemistry,0,0
W2421075101,8,C188082640,Complementation,4,0
W2421075101,9,C104317684,Gene,2,0
W2421075101,10,C127716648,Phenotype,3,0
W2432861949,1,C71924100,Medicine,0,0.90374374
W2432861949,2,C2776940978,Vitamin,2,0.45693415
W2432861949,3,C177713679,Intensive care medicine,1,0.33526266
W2432861949,4,C126322002,Internal medicine,1,0.1822674
W2442045623,1,C2776983459,Syphilis,3,0.9477081
W2442045623,2,C71924100,Medicine,0,0.9273648
W2442045623,3,C174802600,Penicillin,3,0.8161342
W2442045623,4,C177713679,Intensive care medicine,1,0.37452304
W2442045623,5,C512399662,Family medicine,1,0.32193947
W2442045623,6,C501593827,Antibiotics,2,0.1788843
W2442045623,7,C89423630,Microbiology,1,0.12572724
W2442045623,8,C3013748606,Human immunodeficiency virus (HIV),2,0.040756673
W2442045623,9,C86803240,Biology,0,0
W2467048097,1,C71924100,Medicine,0,0.9148661
W2467048097,2,C2775859210,Atropine,2,0.90006894
W2467048097,3,C2777513400,Bilirubin,2,0.67260057
W2467048097,4,C42219234,Anesthesia,1,0.35374624
W2467048097,5,C126322002,Internal medicine,1,0.32085913
W2467740765,1,C29456083,Gynecology,1,0.77890956
W2467740765,2,C71924100,Medicine,0,0.7573178
W2487048027,1,C71924100,Medicine,0,0.93597317
W2487048027,2,C29456083,Gynecology,1,0.81686735
W2499068542,1,C71924100,Medicine,0,0.9543017
W2499068542,2,C29456083,Gynecology,1,0.721332
W2992550866,1,C71924100,Medicine,0,0.9060282
W2992550866,2,C5140985,Anaerobic exercise,2,0.67676723
W2992550866,3,C48103436,State (computer science),2,0.5077568
W2992550866,4,C177713679,Intensive care medicine,1,0.46459648
W2992550866,5,C42407357,Physiology,1,0.16106814
W2992550866,6,C41008148,Computer science,0,0.044231147
W2992550866,7,C11413529,Algorithm,1,0
W3089516849,1,C174802600,Penicillin,3,0.7095485
W3089516849,2,C2780765947,Administration (probate law),2,0.64263314
W3089516849,3,C144133560,Business,0,0.39412397
W3089516849,4,C41008148,Computer science,0,0.35891223
W3089516849,5,C501593827,Antibiotics,2,0.27328134
W3089516849,6,C89423630,Microbiology,1,0.19902217
W3089516849,7,C17744445,Political science,0,0.16274786
W3089516849,8,C199539241,Law,1,0.08733636
W3089516849,9,C86803240,Biology,0,0.08425987
W3089667739,1,C185592680,Chemistry,0,0.5023489
W3089667739,2,C31903555,Food science,1,0.4927943
W3090011618,1,C16005928,Dermatology,1,0.5011864
W3090011618,2,C71924100,Medicine,0,0.3789981
W3090036865,1,C2778689377,Visceral leishmaniasis,3,0.2694773
W3090036865,2,C71924100,Medicine,0,0.20396522
W3090036865,3,C2776555147,Leishmaniasis,2,0.15713608
W3090036865,4,C203014093,Immunology,1,0.06250644
W3090232520,1,C71924100,Medicine,0,0.47161868
W3090232520,2,C159047783,Virology,1,0.43771577
W3090232520,3,C95457728,History,0,0.3720693
W3090232520,4,C177713679,Intensive care medicine,1,0.3454899
W3090232520,5,C187212893,Pediatrics,1,0.32116073
W3090640252,1,C2777961786,Rabies virus,3,0.7776978
W3090640252,2,C2776849203,Rabies,2,0.71959054
W3090640252,3,C159047783,Virology,1,0.63067114
W3090640252,4,C2780791683,Action (physics),2,0.5719508
W3090640252,5,C2778764654,Pancreas,2,0.42627728
W3090640252,6,C205649164,Geography,0,0.35839188
W3090640252,7,C86803240,Biology,0,0.299446
W3090640252,8,C71924100,Medicine,0,0.24701214
W3090640252,9,C126322002,Internal medicine,1,0.08275217
W3090640252,10,C121332964,Physics,0,0.05475849
W3090640252,11,C62520636,Quantum mechanics,1,0
W3090716673,1,C86803240,Biology,0,0.4015597
W3090716673,2,C159047783,Virology,1,0.3326531
W3090736602,1,C2993260030,Pathological anatomy,2,0.72562397
W3090736602,2,C2781069245,Tuberculosis,2,0.6634166
W3090736602,3,C207886595,Pathological,2,0.6486039
W3090736602,4,C71924100,Medicine,0,0.5010793
W3090736602,5,C105702510,Anatomy,1,0.47334364
W3090736602,6,C142724271,Pathology,1,0.41639683
W3090863397,1,C2776517480,Mycetoma,2,0.9497766
W3090863397,2,C115076146,Foot (prosody),2,0.77675223
W3090863397,3,C159110652,Resection,2,0.62245214
W3090863397,4,C71924100,Medicine,0,0.446527
W3090863397,5,C16005928,Dermatology,1,0.4074361
W3090863397,6,C141071460,Surgery,1,0.28176156
W3090863397,7,C142362112,Art,0,0.21871045
W3090863397,8,C124952713,Literature,1,0
W3090978938,1,C2779777945,Bile duct,2,0.51495343
W3090978938,2,C71924100,Medicine,0,0.37866795
W3090978938,3,C90924648,Gastroenterology,1,0.3164978
W3091433131,1,C16005928,Dermatology,1,0.3109475
W3091433131,2,C71924100,Medicine,0,0.27332127
W3091569309,1,C16005928,Dermatology,1,0.72857046
W3091569309,2,C71924100,Medicine,0,0.48558277
W4300699453,1,C159047783,Virology,1,0.38736168
W4300699453,2,C71924100,Medicine,0,0.38503227
W4300699453,3,C42972112,Veterinary medicine,1,0.38385445
W4300699453,4,C33923547,Mathematics,0,0.36573672
W4300699453,5,C105795698,Statistics,1,0.364254
W4300990674,1,C71924100,Medicine,0,0.3830937
W4300990674,2,C144133560,Business,0,0.33633703
W2259593760,1,C81439078,In situ hybridization,4,0.6728798
W2259593760,2,C2777822432,In situ,2,0.6180686
W2259593760,3,C86803240,Biology,0,0.55205864
W2259593760,4,C159047783,Virology,1,0.47711495
W2259593760,5,C24107716,Nucleic acid,2,0.41017705
W2259593760,6,C104317684,Gene,2,0.16272002
W2259593760,7,C54355233,Genetics,1,0.1251609
W2259593760,8,C185592680,Chemistry,0,0.12202555
W2259593760,9,C105580179,Messenger RNA,3,0.06316647
W2259593760,10,C178790620,Organic chemistry,1,0
W2259611105,1,C2778805511,Citation,2,0.5188688
W2259611105,2,C161191863,Library science,1,0.45914388
W2259611105,3,C2993838110,Medical school,2,0.4109509
W2259611105,4,C42475967,Operations research,1,0.37193182
W2259611105,5,C144024400,Sociology,0,0.3254387
W2259611105,6,C71924100,Medicine,0,0.28410387
W2259611105,7,C127413603,Engineering,0,0.23998523
W2259611105,8,C509550671,Medical education,1,0.1922772
W2259611105,9,C41008148,Computer science,0,0.17171207
W2041260875,1,C71924100,Medicine,0,0.9155222
W2041260875,2,C2778162923,Anesthetic,2,0.8474852
W2041260875,3,C42219234,Anesthesia,1,0.7185774
W2041260875,4,C2775860004,Pneumoencephalography,2,0.674703
W2041260875,5,C2908650173,Anesthetic Agent,3,0.43662181
W2041260875,6,C3019611579,Surgical procedures,2,0.43502307
W2041260875,7,C141071460,Surgery,1,0.35492396
W2041260875,8,C126838900,Radiology,1,0
W2988678146,1,C2781236024,Ductus arteriosus,2,0.80599856
W2988678146,2,C2778805511,Citation,2,0.5958637
W2988678146,3,C71924100,Medicine,0,0.3464316
W2988678146,4,C161191863,Library science,1,0.3374508
W2988678146,5,C95457728,History,0,0.32893097
W2988678146,6,C41008148,Computer science,0,0.20582277
W2988678146,7,C126322002,Internal medicine,1,0.1241619
W2417879259,1,C71924100,Medicine,0,0.5652071
W2417879259,2,C545542383,Medical emergency,1,0.39862978
W2417879259,3,C187212893,Pediatrics,1,0.38991058
W2417879259,4,C61434518,General surgery,1,0.32302338
W2397976011,1,C2777819096,Esophagus,2,0.70921427
W2397976011,2,C2777546739,Carcinoma,2,0.5296597
W2397976011,3,C71924100,Medicine,0,0.5141647
W2397976011,4,C126322002,Internal medicine,1,0.28711173
W2400616470,1,C174802600,Penicillin,3,0.62906164
W2400616470,2,C2778805511,Citation,2,0.57820934
W2400616470,3,C2776334974,Lymphogranuloma venereum,3,0.45753342
W2400616470,4,C71924100,Medicine,0,0.40676418
W2400616470,5,C161191863,Library science,1,0.36605093
W2400616470,6,C512399662,Family medicine,1,0.32137662
W2400616470,7,C29456083,Gynecology,1,0.18063185
W2400616470,8,C41008148,Computer science,0,0.17114788
W2400616470,9,C86803240,Biology,0,0.10940796
W2400616470,10,C501593827,Antibiotics,2,0.10659027
W2400616470,11,C89423630,Microbiology,1,0.07724422
W2400616470,12,C2777391075,Chlamydia trachomatis,2,0
W2414187495,1,C2778805511,Citation,2,0.62105215
W2414187495,2,C161191863,Library science,1,0.44890422
W2414187495,3,C71924100,Medicine,0,0.35828727
W2414187495,4,C15744967,Psychology,0,0.32673743
W2414187495,5,C41008148,Computer science,0,0.26519972000000003
W3091125243,1,C2777940757,Porphyria,2,0.75083816
W3091125243,2,C16005928,Dermatology,1,0.5929046
W3091125243,3,C71924100,Medicine,0,0.42160928
W2396540042,1,C71924100,Medicine,0,0.4298178
W2396540042,2,C98274493,Pharmacology,1,0.37228054
W2396540042,3,C41008148,Computer science,0,0.3211695
W2397324062,1,C2778456037,Jaundice,2,0.6567124
W2397324062,2,C71924100,Medicine,0,0.58824986
W2397324062,3,C3018838755,Medical care,2,0.45175353
W2397324062,4,C177713679,Intensive care medicine,1,0.42274642
W2397324062,5,C3019611579,Surgical procedures,2,0.41825804
W2397324062,6,C545542383,Medical emergency,1,0.38400942
W2397324062,7,C61434518,General surgery,1,0.32291472
W2397324062,8,C141071460,Surgery,1,0.29441208
W2397324062,9,C194828623,Emergency medicine,1,0.21448535
W2400421112,1,C2781236024,Ductus arteriosus,2,0.8762989
W2400421112,2,C2778805511,Citation,2,0.65004146
W2400421112,3,C71924100,Medicine,0,0.42403626
W2400421112,4,C41008148,Computer science,0,0.28962654
W2400421112,5,C161191863,Library science,1,0.26297972
W2400421112,6,C126322002,Internal medicine,1,0.22804585
W2401583432,1,C2778805511,Citation,2,0.5527717
W2401583432,2,C71924100,Medicine,0,0.38137662
W2401583432,3,C15744967,Psychology,0,0.3250266
W2401583432,4,C161191863,Library science,1,0.32000437
W2401583432,5,C41008148,Computer science,0,0.21926272
W2402877879,1,C14168384,Subtropics,2,0.7715259
W2402877879,2,C2780378061,Service (business),2,0.42338026
W2402877879,3,C205649164,Geography,0,0.4020381
W2402877879,4,C71924100,Medicine,0,0.38225472
W2402877879,5,C144133560,Business,0,0.22746345
W2402877879,6,C86803240,Biology,0,0.15912205
W2402877879,7,C18903297,Ecology,1,0.13566154
W2402877879,8,C162853370,Marketing,1,0
W2404213411,1,C2777267654,Test (biology),2,0.6216616
W2404213411,2,C127313418,Geology,0,0.22914854
W2404213411,3,C151730666,Paleontology,1,0.11135137
W2405809969,1,C56273599,White (mutation),3,0.6000048
W2405809969,2,C205649164,Geography,0,0.39574885
W2405809969,3,C17744445,Political science,0,0.32691893
W2405809969,4,C86803240,Biology,0,0.07543123
W2405809969,5,C55493867,Biochemistry,1,0
W2405809969,6,C104317684,Gene,2,0
W2410697021,1,C2780551157,Osteomyelitis,2,0.75115466
W2410697021,2,C2779835254,Lumbar vertebrae,3,0.702233
W2410697021,3,C71924100,Medicine,0,0.6277368
W2410697021,4,C44575665,Lumbar,2,0.5421553
W2410697021,5,C29694066,Orthodontics,1,0.3377027
W2410697021,6,C105702510,Anatomy,1,0.26020348
W2410697021,7,C141071460,Surgery,1,0.21449643
W2412903300,1,C2775910329,Cystectomy,4,0.83929574
W2412903300,2,C126894567,Urology,1,0.62038016
W2412903300,3,C2777546739,Carcinoma,2,0.48100552
W2412903300,4,C71924100,Medicine,0,0.47497362
W2412903300,5,C61434518,General surgery,1,0.35038602
W2412903300,6,C2780352672,Bladder cancer,3,0.3232209
W2412903300,7,C126322002,Internal medicine,1,0.1882692
W2412903300,8,C121608353,Cancer,2,0.06573117
W2416341850,1,C41008148,Computer science,0,0.44175273
W2416341850,2,C31972630,Computer vision,1,0.33344240000000003
W2416341850,3,C71924100,Medicine,0,0.32978833
W2416341850,4,C154945302,Artificial intelligence,1,0.32187974
W2416443860,1,C2780016130,Appendicitis,2,0.6432757
W2416443860,2,C71924100,Medicine,0,0.3843456
W2416443860,3,C61434518,General surgery,1,0.36117354
W2418436650,1,C2778983918,Wife,2,0.84537256
W2418436650,2,C71924100,Medicine,0,0.3229283
W2418436650,3,C199539241,Law,1,0.16804674
W2418436650,4,C17744445,Political science,0,0.16440666
W2419677001,1,C207480886,Allergy,2,0.5442917
W2419677001,2,C71924100,Medicine,0,0.46417686
W2419677001,3,C16005928,Dermatology,1,0.37770855
W2419677001,4,C203014093,Immunology,1,0.12690413
W2430619851,1,C71924100,Medicine,0,0.32844973
W2438950823,1,C2778805511,Citation,2,0.6609415
W2438950823,2,C2780765947,Administration (probate law),2,0.5241085
W2438950823,3,C41008148,Computer science,0,0.41712216
W2438950823,4,C161191863,Library science,1,0.35508144
W2438950823,5,C17744445,Political science,0,0.23259482
W2438950823,6,C199539241,Law,1,0.20142025
W2470049465,1,C2776756274,Stress (linguistics),2,0.8041683
W2470049465,2,C2426938,Medical prescription,2,0.72660255
W2470049465,3,C41895202,Linguistics,1,0.4470517
W2470049465,4,C15744967,Psychology,0,0.40347344
W2470049465,5,C71924100,Medicine,0,0.3043356
W2470049465,6,C138885662,Philosophy,0,0.056087017
W2470049465,7,C98274493,Pharmacology,1,0.04784912
W3080124121,1,C2777035434,Abscess,2,0.54893845
W3080124121,2,C71924100,Medicine,0,0.4157453
W3080124121,3,C61434518,General surgery,1,0.38277665
W3080124121,4,C142362112,Art,0,0.36330006
W3080124121,5,C141071460,Surgery,1,0.30096364
W3089480417,1,C2780791683,Action (physics),2,0.6382892
W3089480417,2,C185592680,Chemistry,0,0.40134704
W3089480417,3,C121332964,Physics,0,0.092387855
W3089480417,4,C62520636,Quantum mechanics,1,0
W3089804542,1,C2781200033,Dermoid cyst,2,0.7246839
W3089804542,2,C105702510,Anatomy,1,0.39175358
W3089804542,3,C71924100,Medicine,0,0.33397418
W3089804542,4,C41008148,Computer science,0,0.32570484
W3089804542,5,C126838900,Radiology,1,0.32055852
W3089963642,1,C71924100,Medicine,0,0.46666664
W3090327720,1,C41008148,Computer science,0,0.43077302
W3090327720,2,C23123220,Information retrieval,1,0.39744705
W3090327720,3,C142362112,Art,0,0.34451735
W3090382027,1,C2776501357,Thiouracil,3,0.9477273
W3090382027,2,C126322002,Internal medicine,1,0.40067816
W3090382027,3,C71924100,Medicine,0,0.37573624
W3090382027,4,C526584372,Thyroid,2,0.30290836
W3090466480,1,C2777836068,Syringomyelia,3,0.8746314
W3090466480,2,C71924100,Medicine,0,0.55012757
W3090466480,3,C143409427,Magnetic resonance imaging,2,0.12713635
W3090466480,4,C126838900,Radiology,1,0.11784613
W3090467066,1,C71924100,Medicine,0,0.34837037
W3090608599,1,C526584372,Thyroid,2,0.6684006
W3090608599,2,C71924100,Medicine,0,0.62172955
W3090608599,3,C141071460,Surgery,1,0.44452968
W3090608599,4,C61434518,General surgery,1,0.3616364
W3090608599,5,C126322002,Internal medicine,1,0.16933945
W3091119126,1,C115537861,Surface modification,2,0.6740496
W3091119126,2,C71924100,Medicine,0,0.37762403
W3091119126,3,C127413603,Engineering,0,0.15499079
W3091119126,4,C42360764,Chemical engineering,1,0.103138655
W3091217077,1,C149923435,Demography,1,0.44269392
W3091217077,2,C511355011,Obesity,2,0.41186514
W3091217077,3,C187212893,Pediatrics,1,0.38106707
W3091217077,4,C71924100,Medicine,0,0.36777395
W3091217077,5,C126322002,Internal medicine,1,0.14670038
W3091217077,6,C144024400,Sociology,0,0.1130701
W3091220068,1,C2777489490,Rheumatism,2,0.853834
W3091220068,2,C71924100,Medicine,0,0.69477046
W3091220068,3,C2779134260,Disease,2,0.48118192
W3091220068,4,C164705383,Cardiology,1,0.40421137
W3091220068,5,C126322002,Internal medicine,1,0.35867572
W3091228100,1,C2778058571,Amenorrhea,3,0.45217115
W3091228100,2,C71924100,Medicine,0,0.36764935
W3091228100,3,C86803240,Biology,0,0.16845313
W3091228100,4,C2779234561,Pregnancy,2,0.15616271
W3091228100,5,C54355233,Genetics,1,0
W3091246955,1,C71924100,Medicine,0,0.4376301
W3091246955,2,C42219234,Anesthesia,1,0.38329569
W3091246955,3,C41008148,Computer science,0,0.34627074
W3091248513,1,C2781109399,Uterine inversion,3,0.63074887
W3091248513,2,C71924100,Medicine,0,0.4928179
W3091248513,3,C2779066055,Uterus,2,0.37183115
W3091248513,4,C131872663,Obstetrics,1,0.3205822
W3091248513,5,C126322002,Internal medicine,1,0.17874902
W3091413643,1,C2776444015,Palatine tonsil,2,0.55441153
W3091413643,2,C71924100,Medicine,0,0.26345006
W3091413643,3,C142724271,Pathology,1,0.061659455
W3091421286,1,C15744967,Psychology,0,0.4453399
W4297940074,1,C71924100,Medicine,0,0.2925971
W4298876661,1,C147483822,Antigen,2,0.46690732
W4298876661,2,C71924100,Medicine,0,0.36067003
W4298876661,3,C70721500,Computational biology,1,0.35487723
W4298876661,4,C86803240,Biology,0,0.34911615
W4298876661,5,C203014093,Immunology,1,0.29939497
W4299577836,1,C39432304,Environmental science,0,0.2998048
W4300553378,1,C198951751,Semiology,3,0.8864381
W4300553378,2,C71924100,Medicine,0,0.38061956
W4300553378,3,C15744967,Psychology,0,0.33963448
W4300553378,4,C169760540,Neuroscience,1,0.28500336
W4300553378,5,C2778186239,Epilepsy,2,0.13357627
W4300985486,1,C2777817097,Addison's disease,3,0.7032695
W4300985486,2,C71924100,Medicine,0,0.39087382
W4300985486,3,C2779134260,Disease,2,0.33423918
W4300985486,4,C126322002,Internal medicine,1,0.30671626
W4301630318,1,C2779051857,Stomatitis,2,0.4317131
W4301630318,2,C71924100,Medicine,0,0.30840707
W4301630318,3,C16005928,Dermatology,1,0.2114025
W4301860177,1,C41008148,Computer science,0,0.28647894
W4302409212,1,C71924100,Medicine,0,0.3660217
W4299812605,1,C2780035454,Drug,2,0.7012617
W4299812605,2,C181389837,Bioavailability,2,0.66490585
W4299812605,3,C102652120,Therapeutic effect,2,0.62742054
W4299812605,4,C71924100,Medicine,0,0.59195316
W4299812605,5,C19831878,Therapeutic index,3,0.5778855
W4299812605,6,C2781413609,Regimen,2,0.5407036
W4299812605,7,C98274493,Pharmacology,1,0.5394519
W4299812605,8,C177713679,Intensive care medicine,1,0.478308
W4299812605,9,C3019451088,Patient compliance,2,0.43899328
W4299812605,10,C2778384578,Therapeutic approach,3,0.4385748
W4299812605,11,C141071460,Surgery,1,0.17764837
W4299812605,12,C126322002,Internal medicine,1,0.15556732
W4299812605,13,C2779134260,Disease,2,0.05981949
