id,which_concept,concept_id,term,level,score
W2906247802,12,C141071460,Surgery,1,0.40119857
W2906247802,13,C90924648,Gastroenterology,1,0.3569187
W2906247802,14,C2993195213,Laser therapy,3,0.2687476
W2906247802,15,C520434653,Laser,2,0
W2906247802,16,C121332964,Physics,0,0
W2906247802,17,C120665830,Optics,1,0
W2905684533,1,C2776544680,Silage,2,0.94007313
W2905684533,2,C40758303,Aflatoxin,2,0.89998674
W2905684533,3,C2780138947,Dry matter,2,0.74850655
W2905684533,4,C2777484562,Lactobacillus buchneri,5,0.69000083
W2905684533,5,C31903555,Food science,1,0.6438991
W2905684533,6,C2777292910,Aspergillus flavus,2,0.6370656
W2905684533,7,C100544194,Fermentation,2,0.5643069
W2905684533,8,C84699730,Mycotoxin,2,0.5493202
W2905684533,9,C86803240,Biology,0,0.51433074
W2905684533,10,C2778985185,Lactobacillus plantarum,4,0.4643403
W2905684533,11,C140793950,Animal science,1,0.44933978
W2905684533,12,C2779175654,Aspergillus,2,0.43702254
W2905684533,13,C2779370140,Forage,2,0.4302495
W2905684533,14,C185592680,Chemistry,0,0.3706907
W2905684533,15,C6557445,Agronomy,1,0.33784604
W2905684533,16,C523546767,Bacteria,2,0.27877885
W2905684533,17,C89423630,Microbiology,1,0.24061355
W2905684533,18,C2775920511,Lactic acid,3,0.22552288
W2905684533,19,C54355233,Genetics,1,0
W2906388603,1,C2778401633,Malondialdehyde,3,0.73276854
W2906388603,2,C2776151105,Oxidative stress,2,0.7204155
W2906388603,3,C185592680,Chemistry,0,0.62726045
W2906388603,4,C2778760513,Glutathione peroxidase,4,0.5555883
W2906388603,5,C2780829032,Lipid peroxidation,3,0.5508544
W2906388603,6,C2775838275,Superoxide dismutase,3,0.5221567
W2906388603,7,C2778004101,Antioxidant,2,0.4706316
W2906388603,8,C126189478,Nephrotoxicity,3,0.46258235
W2906388603,9,C2776914184,Inflammation,2,0.45913038
W2906388603,10,C2780306776,Creatinine,2,0.4518492
W2906388603,11,C126322002,Internal medicine,1,0.43664408
W2906388603,12,C538909803,Glutathione,3,0.43305755
W2906388603,13,C134018914,Endocrinology,1,0.40325153
W2906388603,14,C98274493,Pharmacology,1,0.38632068
W2906388603,15,C2780091579,Kidney,2,0.3503793
W2906388603,16,C55493867,Biochemistry,1,0.34408027
W2906388603,17,C71924100,Medicine,0,0.2560081
W2906388603,18,C181199279,Enzyme,2,0.15419441
W2950111572,1,C2777503648,Arrestin,4,0.7947117
W2950111572,2,C80631254,G protein,3,0.6250267
W2950111572,3,C88016717,Opioid peptide,4,0.5950119
W2950111572,4,C170493617,Receptor,2,0.5878347
W2950111572,5,C14397066,μ-opioid receptor,4,0.5799657
W2950111572,6,C2781063702,Opioid,3,0.5695915
W2950111572,7,C135285700,G protein-coupled receptor,3,0.5488914
W2950111572,8,C185592680,Chemistry,0,0.5062717
W2950111572,9,C2779886867,Opioid receptor,4,0.47194785
W2950111572,10,C43587935,Functional selectivity,4,0.44493312
W2950111572,11,C95444343,Cell biology,1,0.3505879
W2950111572,12,C86803240,Biology,0,0.33441323
W2950111572,13,C98274493,Pharmacology,1,0.32366794
W2950111572,14,C55493867,Biochemistry,1,0.30392507
W2906196010,1,C22070199,Vaccination,2,0.6265572
W2906196010,2,C2779343474,Context (archaeology),2,0.6243875
W2906196010,3,C203014093,Immunology,1,0.57670635
W2906196010,4,C2780801004,Immunization,3,0.57087505
W2906196010,5,C2778545548,Biodefense,2,0.55471337
W2906196010,6,C2779142602,Cross-reactivity,4,0.5215318
W2906196010,7,C147483822,Antigen,2,0.5027509
W2906196010,8,C2781234862,Licensure,2,0.4816162
W2906196010,9,C2779134260,Disease,2,0.4555056
W2906196010,10,C524204448,Infectious disease (medical specialty),3,0.41283968
W2906196010,11,C195616568,Epitope,3,0.41252878
W2906196010,12,C71924100,Medicine,0,0.39199993
W2906196010,13,C86803240,Biology,0,0.38967854
W2906196010,14,C159047783,Virology,1,0.38686502
W2906196010,15,C89423630,Microbiology,1,0.14992574
W2906196010,16,C3020064264,Cross reactions,3,0.115343064
W2906196010,17,C159110408,Nursing,1,0
W2906196010,18,C142724271,Pathology,1,0
W2906196010,19,C151730666,Paleontology,1,0
W2907352740,1,C19106626,Bystander effect,2,0.7623842
W2907352740,2,C108215921,Prodrug,2,0.74998844
W2907352740,3,C98274493,Pharmacology,1,0.625254
W2907352740,4,C112705442,Pharmacokinetics,2,0.6235515
W2907352740,5,C111113717,Pharmacodynamics,3,0.57470554
W2907352740,6,C185592680,Chemistry,0,0.56870544
W2907352740,7,C2777477808,Metabolite,2,0.5441982
W2907352740,8,C149151106,Active metabolite,3,0.53414696
W2907352740,9,C7836513,Hypoxia (environmental),3,0.4808696
W2907352740,10,C2779081379,Tumor hypoxia,3,0.43056703
W2907352740,11,C86803240,Biology,0,0.2635694
W2907352740,12,C55493867,Biochemistry,1,0.22919944
W2907352740,13,C203014093,Immunology,1,0.19620642
W2907352740,14,C71924100,Medicine,0,0.19266036
W2907352740,15,C126322002,Internal medicine,1,0.10393801
W2907352740,16,C509974204,Radiation therapy,2,0.100577086
W2907352740,17,C540031477,Oxygen,2,0.09227213
W2907352740,18,C178790620,Organic chemistry,1,0
W2906804826,1,C94581717,Telomerase,3,0.93270475
W2906804826,2,C185592680,Chemistry,0,0.55574155
W2906804826,3,C177336024,Telomere,3,0.51035184
W2906804826,4,C95444343,Cell biology,1,0.48052034
W2906804826,5,C55493867,Biochemistry,1,0.34864232
W2906804826,6,C86803240,Biology,0,0.32515174
W2906804826,7,C552990157,DNA,2,0.22296539
W2906804826,8,C104317684,Gene,2,0.14609784
W2906047906,1,C31903555,Food science,1,0.84545636
W2906047906,2,C2779780233,Conjugated linoleic acid,4,0.6489527
W2906047906,3,C40231798,Composition (language),2,0.6457445
W2906047906,4,C185592680,Chemistry,0,0.6294368
W2906047906,5,C2776544680,Silage,2,0.60048556
W2906047906,6,C2780719635,Flavor,2,0.5388844
W2906047906,7,C109097599,Pasteurization,2,0.5302579
W2906047906,8,C189977493,Skimmed milk,2,0.46355832
W2906047906,9,C2780809830,Linoleic acid,3,0.3447633
W2906047906,10,C543025807,Fatty acid,2,0.21692935
W2906047906,11,C55493867,Biochemistry,1,0.062707126
W2906047906,12,C41895202,Linguistics,1,0
W2906047906,13,C138885662,Philosophy,0,0
W2906156483,1,C2780138947,Dry matter,2,0.767806
W2906156483,2,C140793950,Animal science,1,0.5817088
W2906156483,3,C142796444,Nutrient,2,0.5796451
W2906156483,4,C2779039770,Neutral Detergent Fiber,3,0.5795661
W2906156483,5,C2776371603,Soybean meal,3,0.55639744
W2906156483,6,C2779370140,Forage,2,0.5530454
W2906156483,7,C543025807,Fatty acid,2,0.53034246
W2906156483,8,C2777904157,Grazing,2,0.511505
W2906156483,9,C144938864,Randomized block design,2,0.47374022
W2906156483,10,C2777942232,Total mixed ration,5,0.46275684
W2906156483,11,C185592680,Chemistry,0,0.45149916
W2906156483,12,C2776977481,Dairy cattle,2,0.41365087
W2906156483,13,C31903555,Food science,1,0.3871218
W2906156483,14,C6557445,Agronomy,1,0.3233897
W2906156483,15,C86803240,Biology,0,0.28466225
W2906156483,16,C2776659692,Lactation,3,0.18592554
W2906156483,17,C55493867,Biochemistry,1,0.07951403
W2906156483,18,C22641795,Ice calving,4,0.05525312
W2906156483,19,C206139338,Raw material,2,0
W2906156483,20,C2779234561,Pregnancy,2,0
W2906156483,21,C54355233,Genetics,1,0
W2906156483,22,C178790620,Organic chemistry,1,0
W2907590968,1,C85663871,Nasal administration,2,0.88451463
W2907590968,2,C87753298,Neuroinflammation,3,0.8802675
W2907590968,3,C98274493,Pharmacology,1,0.74459213
W2907590968,4,C164027704,Proinflammatory cytokine,3,0.6452168
W2907590968,5,C25498285,Neuroprotection,2,0.5925593
W2907590968,6,C71924100,Medicine,0,0.5870838
W2907590968,7,C2778754761,Lipopolysaccharide,2,0.47875705
W2907590968,8,C207001950,In vivo,2,0.44699302
W2907590968,9,C2776914184,Inflammation,2,0.3197415
W2907590968,10,C203014093,Immunology,1,0.21605143
W2907590968,11,C86803240,Biology,0,0.093919665
W2907590968,12,C150903083,Biotechnology,1,0
W2905923926,1,C70262065,Rumen,3,0.8330733
W2905923926,2,C2779223168,Canola,2,0.70753694
W2905923926,3,C2776544680,Silage,2,0.6990454
W2905923926,4,C94412978,Hydrolysis,2,0.6424075
W2905923926,5,C2776371603,Soybean meal,3,0.632932
W2905923926,6,C31903555,Food science,1,0.51947016
W2905923926,7,C185592680,Chemistry,0,0.5165812
W2905923926,8,C40231798,Composition (language),2,0.49923944
W2905923926,9,C2778345441,Meal,2,0.42080295
W2905923926,10,C140793950,Animal science,1,0.3674445
W2905923926,11,C43617362,Chromatography,1,0.326396
W2905923926,12,C86803240,Biology,0,0.32635972
W2905923926,13,C55493867,Biochemistry,1,0.31808683
W2905923926,14,C100544194,Fermentation,2,0.25079936
W2905923926,15,C178790620,Organic chemistry,1,0.07182899
W2905923926,16,C206139338,Raw material,2,0
W2905923926,17,C41895202,Linguistics,1,0
W2905923926,18,C138885662,Philosophy,0,0
W2906597006,1,C158887663,Latin square,4,0.70434666
W2906597006,2,C2776544680,Silage,2,0.6945386
W2906597006,3,C2780138947,Dry matter,2,0.6582377
W2906597006,4,C185592680,Chemistry,0,0.60569793
W2906597006,5,C61716771,Feces,2,0.5495724
W2906597006,6,C2777942232,Total mixed ration,5,0.534892
W2906597006,7,C2776977481,Dairy cattle,2,0.52151924
W2906597006,8,C31903555,Food science,1,0.50571036
W2906597006,9,C140793950,Animal science,1,0.4981227
W2906597006,10,C519063684,Calcium,2,0.48860103
W2906597006,11,C106191032,Hay,2,0.4884409
W2906597006,12,C2775944082,Abomasum,4,0.475964
W2906597006,13,C70262065,Rumen,3,0.4742852
W2906597006,14,C543025807,Fatty acid,2,0.4740234
W2906597006,15,C2779843069,Butyric acid,2,0.44352674
W2906597006,16,C2776659692,Lactation,3,0.3992399
W2906597006,17,C86803240,Biology,0,0.29789245
W2906597006,18,C55493867,Biochemistry,1,0.22682711
W2906597006,19,C100544194,Fermentation,2,0.19092473
W2906597006,20,C22641795,Ice calving,4,0.098377556
W2906597006,21,C2779234561,Pregnancy,2,0
W2906597006,22,C151730666,Paleontology,1,0
W2906597006,23,C54355233,Genetics,1,0
W2906597006,24,C178790620,Organic chemistry,1,0
W2905907294,1,C2779703513,Childbirth,3,0.8815409
W2905907294,2,C199033989,Narrative,2,0.75671303
W2905907294,3,C15744967,Psychology,0,0.49247012
W2905907294,4,C27415008,Psychological intervention,2,0.47378182
W2905907294,5,C518677369,Social media,2,0.46837434
W2905907294,6,C131872663,Obstetrics,1,0.40318358
W2905907294,7,C159110408,Nursing,1,0.3254456
W2905907294,8,C144024400,Sociology,0,0.32252455
W2905907294,9,C71924100,Medicine,0,0.27640796
W2905907294,10,C2779234561,Pregnancy,2,0.222244
W2905907294,11,C41008148,Computer science,0,0.18469307
W2905907294,12,C136764020,World Wide Web,1,0.11854565
W2905907294,13,C142362112,Art,0,0.081445396
W2905907294,14,C54355233,Genetics,1,0
W2905907294,15,C124952713,Literature,1,0
W2905907294,16,C86803240,Biology,0,0
W2906140736,1,C70262065,Rumen,3,0.84394276
W2906140736,2,C2780138947,Dry matter,2,0.7314966
W2906140736,3,C2780014933,Propionate,2,0.71848214
W2906140736,4,C2776753739,Valerate,4,0.69263667
W2906140736,5,C158887663,Latin square,4,0.64493513
W2906140736,6,C529335014,Starch,2,0.63819474
W2906140736,7,C185592680,Chemistry,0,0.6126245
W2906140736,8,C2776659692,Lactation,3,0.56064266
W2906140736,9,C2776371603,Soybean meal,3,0.53411895
W2906140736,10,C140793950,Animal science,1,0.5266005
W2906140736,11,C2779039770,Neutral Detergent Fiber,3,0.5087841
W2906140736,12,C2778345441,Meal,2,0.4238646
W2906140736,13,C2776977481,Dairy cattle,2,0.41143045
W2906140736,14,C31903555,Food science,1,0.4063836
W2906140736,15,C2776979534,Butyrate,3,0.370271
W2906140736,16,C100544194,Fermentation,2,0.33151698
W2906140736,17,C86803240,Biology,0,0.24355176
W2906140736,18,C55493867,Biochemistry,1,0.23485723
W2906140736,19,C2779234561,Pregnancy,2,0
W2906140736,20,C206139338,Raw material,2,0
W2906140736,21,C54355233,Genetics,1,0
W2906140736,22,C178790620,Organic chemistry,1,0
W2902639732,1,C176080213,ABO blood group system,2,0.81847155
W2902639732,2,C71924100,Medicine,0,0.8083552
W2902639732,3,C2777799968,Thalassemia,2,0.7404468
W2902639732,4,C160798450,Concordance,2,0.66928715
W2902639732,5,C2776557347,Red blood cell,2,0.5691636
W2902639732,6,C147483822,Antigen,2,0.5610814
W2902639732,7,C2780073493,Single Center,2,0.521623
W2902639732,8,C2777208419,Red Cell,2,0.49202535
W2902639732,9,C2780014101,Blood transfusion,2,0.48054177
W2902639732,10,C203014093,Immunology,1,0.43848085
W2902639732,11,C126322002,Internal medicine,1,0.4216709
W2954303080,1,C15708023,Humanities,1,0.7611958
W2954303080,2,C17744445,Political science,0,0.3761479
W2954303080,3,C154945302,Artificial intelligence,1,0.37168568
W2954303080,4,C138885662,Philosophy,0,0.26350722
W2954303080,5,C41008148,Computer science,0,0.23208061
W2906573493,1,C71924100,Medicine,0,0.7946702
W2906573493,2,C2778476105,Workload,2,0.7823179
W2906573493,3,C105776082,Likert scale,2,0.6842129
W2906573493,4,C39896193,Descriptive statistics,2,0.5981623
W2906573493,5,C159110408,Nursing,1,0.5771954
W2906573493,6,C2991859549,Critically ill,2,0.4979565
W2906573493,7,C2778755073,Scale (ratio),2,0.47573376
W2906573493,8,C2780665704,Intervention (counseling),2,0.42415342
W2906573493,9,C512399662,Family medicine,1,0.41673893
W2906573493,10,C15744967,Psychology,0,0.13802004
W2906573493,11,C138496976,Developmental psychology,1,0
W2906573493,12,C105795698,Statistics,1,0
W2906573493,13,C121332964,Physics,0,0
W2906573493,14,C33923547,Mathematics,0,0
W2906573493,15,C62520636,Quantum mechanics,1,0
W2906573493,16,C177713679,Intensive care medicine,1,0
W2906573493,17,C41008148,Computer science,0,0
W2906573493,18,C111919701,Operating system,1,0
W2906662273,1,C71924100,Medicine,0,0.9593456
W2906662273,2,C29730261,Toxicity,2,0.61172545
W2906662273,3,C191093355,Exact test,2,0.5419546
W2906662273,4,C50382708,Proportional hazards model,2,0.5265266
W2906662273,5,C2777416452,Brachytherapy,3,0.52384233
W2906662273,6,C65409693,Statistical significance,2,0.4785769
W2906662273,7,C141071460,Surgery,1,0.473085
W2906662273,8,C126322002,Internal medicine,1,0.46427602
W2906662273,9,C10515644,Survival analysis,2,0.45246103
W2906662273,10,C167135981,Retrospective cohort study,2,0.44641694
W2906662273,11,C2776283816,Survival rate,2,0.4408677
W2906662273,12,C2777546739,Carcinoma,2,0.4399922
W2906662273,13,C143998085,Oncology,1,0.3784239
W2906662273,14,C126894567,Urology,1,0.3735629
W2906662273,15,C509974204,Radiation therapy,2,0.2766098
W2905896389,1,C86803240,Biology,0,0.6392983
W2905896389,2,C2908647359,Population,2,0.60578537
W2905896389,3,C140793950,Animal science,1,0.5695431
W2905896389,4,C2909725152,Holstein Cattle,3,0.45233843
W2905896389,5,C2776977481,Dairy cattle,2,0.34437
W2905896389,6,C149923435,Demography,1,0.15767378
W2905896389,7,C144024400,Sociology,0,0
W2906027537,1,C134018914,Endocrinology,1,0.71632886
W2906027537,2,C126322002,Internal medicine,1,0.71048474
W2906027537,3,C175805485,Theca,3,0.6766278
