id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2083010714,Subcutaneous Ossification of the Legs in Chronic Venous Stasis,1966-07-02,7,journal-article,20791017,1,A5055267530,I. Sarkany,,,,1
W2083010714,Subcutaneous Ossification of the Legs in Chronic Venous Stasis,1966-07-02,7,journal-article,20791017,2,A5068161263,L. Kreel,,,,1
W2041005482,Fresh and Frozen Human Full-thickness Corneal Grafts in Ethiopia,1966-07-02,6,journal-article,20791014,1,A5079623393,Frederick O. Mueller,,,,1
W2041005482,Fresh and Frozen Human Full-thickness Corneal Grafts in Ethiopia,1966-07-02,6,journal-article,20791014,2,A5025874725,Pat O'Neill,,,,1
W2041005482,Fresh and Frozen Human Full-thickness Corneal Grafts in Ethiopia,1966-07-02,6,journal-article,20791014,3,A5084970351,P. D. Trevor-Roper,,,,1
W2041005482,Fresh and Frozen Human Full-thickness Corneal Grafts in Ethiopia,1966-07-02,6,journal-article,20791014,4,A5020067949,Harvard Reiter,,,,1
W2041005482,Fresh and Frozen Human Full-thickness Corneal Grafts in Ethiopia,1966-07-02,6,journal-article,20791014,5,A5061629494,R. Ludek,,,,1
W2046834608,"A Fifteen-year Pattern of Patient-Doctor Contact among ""Static"" General-practice Patients",1966-07-09,2,journal-article,20791036,1,A5089726150,Chris Baker,,,,1
W1993956325,Growth of Harvey's Ideas on the Circulation of the Blood,1966-07-02,1,journal-article,20791034,1,A5030129289,Gweneth Whitteridge,,,,1
W2220132995,Diseases of the heart and blood-vessels. Hypertension in the elderly.,1966-07-02,1,journal-article,20791024,1,A5059548194,C. T. Dollery,,,,1
W2057191764,Tabulae Harveianae: a 17th-century Teaching Aid,1966-07-02,0,journal-article,20791025,1,A5008613679,Liz Payne,,,,1
W2048752966,Acute Back Syndrome--A Study from General Practice,1966-07-09,144,journal-article,20791052,1,A5090681201,J.B. Dillane,,,,1
W2048752966,Acute Back Syndrome--A Study from General Practice,1966-07-09,144,journal-article,20791052,2,A5071792303,John Fry,,,,1
W2048752966,Acute Back Syndrome--A Study from General Practice,1966-07-09,144,journal-article,20791052,3,A5044493033,Graham Kalton,,,,1
W1979923361,"Iron Absorption in Idiopathic Haemochromatosis before, during, and after Venesection Therapy",1966-07-09,60,journal-article,20791051,1,A5047372005,Roger W. Williams,,,,1
W1979923361,"Iron Absorption in Idiopathic Haemochromatosis before, during, and after Venesection Therapy",1966-07-09,60,journal-article,20791051,2,A5010611302,Manenti F,,,,1
W1979923361,"Iron Absorption in Idiopathic Haemochromatosis before, during, and after Venesection Therapy",1966-07-09,60,journal-article,20791051,3,A5003753742,Helen L. Williams,,,,1
W1979923361,"Iron Absorption in Idiopathic Haemochromatosis before, during, and after Venesection Therapy",1966-07-09,60,journal-article,20791051,4,A5004781706,C. S. Pitcher,,,,1
W4213105123,Temperature Regulation,1966-07-09,29,journal-article,20791049,1,A5084792975,W. I. Cranston,,,,1
W2027214182,Plasma Renin Concentration in Human Hypertension. IV: Renin in Relation to Treatment and Prognosis,1966-07-30,27,journal-article,20791075,1,A5043601653,J. J. Brown,,,,1
W2027214182,Plasma Renin Concentration in Human Hypertension. IV: Renin in Relation to Treatment and Prognosis,1966-07-30,27,journal-article,20791075,2,A5014246618,D. L. Davies,,,,1
W2027214182,Plasma Renin Concentration in Human Hypertension. IV: Renin in Relation to Treatment and Prognosis,1966-07-30,27,journal-article,20791075,3,A5039557075,A. F. Lever,,,,1
W2027214182,Plasma Renin Concentration in Human Hypertension. IV: Renin in Relation to Treatment and Prognosis,1966-07-30,27,journal-article,20791075,4,A5061718175,J. I. S. Robertson,,,,1
W1978750234,Method for Measuring Capillary Permeability and its Use in Patients with Skin Disease,1966-07-09,22,journal-article,20791054,1,A5085873455,Janet Marks,,,,1
W1978750234,Method for Measuring Capillary Permeability and its Use in Patients with Skin Disease,1966-07-09,22,journal-article,20791054,2,A5063561898,Sam Shuster,,,,1
W2040092602,"Chemotherapy of Hodgkin's Disease with Cyclophosphamide, Vinblastine, and Procarbazine",1966-07-09,20,journal-article,20791050,1,A5058293861,G. Hamilton Fairley,,,,1
W2040092602,"Chemotherapy of Hodgkin's Disease with Cyclophosphamide, Vinblastine, and Procarbazine",1966-07-09,20,journal-article,20791050,2,A5030051083,Miranda Patterson,,,,1
W2040092602,"Chemotherapy of Hodgkin's Disease with Cyclophosphamide, Vinblastine, and Procarbazine",1966-07-09,20,journal-article,20791050,3,A5031817351,Ronald Bodley Scott,,,,1
W2025952165,Sex Chromatin in Prednisone-treated Children,1966-07-09,10,journal-article,20791053,1,A5080311866,K. Taranath Shetty,,,,1
W2025952165,Sex Chromatin in Prednisone-treated Children,1966-07-09,10,journal-article,20791053,2,A5013958947,Nijee Sharma,,,,1
W2025952165,Sex Chromatin in Prednisone-treated Children,1966-07-09,10,journal-article,20791053,3,A5012684182,K. M. Wahal,,,,1
W2079105987,Treatment of Residual Renal Calculi with Renacidin,1966-07-09,0,journal-article,20791055,1,A5047310250,K Somasundaram,,,,1
W2079105987,Treatment of Residual Renal Calculi with Renacidin,1966-07-09,0,journal-article,20791055,2,A5005993500,H.B. Eckstein,,,,1
W2085075834,Virological Studies in Chronic Bronchitis,1966-09-17,65,journal-article,20791109,1,A5046537536,M. B. Eadie,,,,1
W2085075834,Virological Studies in Chronic Bronchitis,1966-09-17,65,journal-article,20791109,2,A5030592771,E. J. Stott,,,,1
W2085075834,Virological Studies in Chronic Bronchitis,1966-09-17,65,journal-article,20791109,3,A5042218560,N. R. Grist,,,,1
W1998128516,Follow-up Study of Cases from the Delhi Epidemic of Infectious Hepatitis of 1955-6,1966-09-17,45,journal-article,20791111,1,A5013109787,H. K. Chuttani,,,,1
W1998128516,Follow-up Study of Cases from the Delhi Epidemic of Infectious Hepatitis of 1955-6,1966-09-17,45,journal-article,20791111,2,A5040847131,A. S. Sidhu,,,,1
W1998128516,Follow-up Study of Cases from the Delhi Epidemic of Infectious Hepatitis of 1955-6,1966-09-17,45,journal-article,20791111,3,A5004595599,K L Wig,,,,1
W1998128516,Follow-up Study of Cases from the Delhi Epidemic of Infectious Hepatitis of 1955-6,1966-09-17,45,journal-article,20791111,4,A5069874325,Devendra Gupta,,,,1
W1998128516,Follow-up Study of Cases from the Delhi Epidemic of Infectious Hepatitis of 1955-6,1966-09-17,45,journal-article,20791111,5,A5001428053,V. Ramalingaswami,,,,1
W2018440811,Diabetes in Children of Diabetic Couples,1966-09-17,41,journal-article,20791110,1,A5039623973,Anthony Cooke,,,,1
W2018440811,Diabetes in Children of Diabetic Couples,1966-09-17,41,journal-article,20791110,2,A5048465551,M. G. Fitzgerald,,,,1
W2018440811,Diabetes in Children of Diabetic Couples,1966-09-17,41,journal-article,20791110,3,A5075006364,J. M. Malins,,,,1
W2018440811,Diabetes in Children of Diabetic Couples,1966-09-17,41,journal-article,20791110,4,A5084490085,David A. Pyke,,,,1
W2082044770,Measurement of the Plasma Free Thyroxine Level as a Test of Thyroid Function,1966-09-17,31,journal-article,20791108,1,A5007043387,M.L. Wellby,,,,1
W2082044770,Measurement of the Plasma Free Thyroxine Level as a Test of Thyroid Function,1966-09-17,31,journal-article,20791108,2,A5012405322,M.W. O'Halloran,,,,1
W1984720359,Peripheral Neuropathy due to Disulfiram,1966-08-20,24,journal-article,20791092,1,A5017398354,William G. Bradley,,,,1
W1984720359,Peripheral Neuropathy due to Disulfiram,1966-08-20,24,journal-article,20791092,2,A5061113152,Raymond Hewer,,,,1
W2032403062,Early Dietary Management of Sugar Intolerance in Infancy,1966-09-17,19,journal-article,20791112,1,A5031462584,Barbara E. Clayton,,,,1
W2032403062,Early Dietary Management of Sugar Intolerance in Infancy,1966-09-17,19,journal-article,20791112,2,A5021581007,Ann Arthur,,,,1
W2032403062,Early Dietary Management of Sugar Intolerance in Infancy,1966-09-17,19,journal-article,20791112,3,A5086145965,Dorothy E. M. Francis,,,,1
W1994659690,Hyperosmolar Non-ketoacidotic Diabetic Coma in a Patient with Necrotizing Pancreatitis,1966-09-17,7,journal-article,20791114,1,A5020865343,Pál Halmos,,,,1
W2094524428,A Case of Spinal Cysticercosis with Paraplegia,1966-09-17,6,journal-article,20791113,1,A5018903101,Amarjit Singh,,,,1
W2094524428,A Case of Spinal Cysticercosis with Paraplegia,1966-09-17,6,journal-article,20791113,2,A5054154131,N. D. Aggarwal,,,,1
W2094524428,A Case of Spinal Cysticercosis with Paraplegia,1966-09-17,6,journal-article,20791113,3,A5046158812,K. C. Malhotra,,,,1
W2094524428,A Case of Spinal Cysticercosis with Paraplegia,1966-09-17,6,journal-article,20791113,4,A5057701003,Davina Puri,,,,1
W2087182750,Prescribing and the British National Formulary,1966-09-10,5,journal-article,20791099,1,A5031382137,O. L. Wade,,,,1
W2087182750,Prescribing and the British National Formulary,1966-09-10,5,journal-article,20791099,2,A5016902733,G. D. McDevitt,,,,1
W2080118971,Psychiatric Research in Delinquency Behaviour,1966-09-17,2,journal-article,20791116,1,A5009422144,T. C. N. Gibbens,,,,1
W4212793491,Viruses,1966-09-17,1,journal-article,20791115,1,A5018558485,Mônica Simões Israel,,,,1
W2087415035,Dissolution of Cystine Stones During d-Penicillamine Treatment of a Pregnant Patient with Cystinuria,1967-04-22,28,journal-article,20791222,1,A5049096006,J. C. Crawhall,,,,1
W2087415035,Dissolution of Cystine Stones During d-Penicillamine Treatment of a Pregnant Patient with Cystinuria,1967-04-22,28,journal-article,20791222,2,A5017995491,E. F. Scowen,,,,1
W2087415035,Dissolution of Cystine Stones During d-Penicillamine Treatment of a Pregnant Patient with Cystinuria,1967-04-22,28,journal-article,20791222,3,A5047211345,C. J. Thompson,,,,1
W2087415035,Dissolution of Cystine Stones During d-Penicillamine Treatment of a Pregnant Patient with Cystinuria,1967-04-22,28,journal-article,20791222,4,A5049236650,R. W. E. Watts,,,,1
W2000499337,Thalassaemia and Hydrops Foetalis--Family Studies,1967-08-05,19,journal-article,20791286,1,A5011112120,D. Todd,,,,1
W2000499337,Thalassaemia and Hydrops Foetalis--Family Studies,1967-08-05,19,journal-article,20791286,2,A5058938221,M Lai,,,,1
W2000499337,Thalassaemia and Hydrops Foetalis--Family Studies,1967-08-05,19,journal-article,20791286,3,A5026851625,Carolina A. Braga,,,,1
W2083380725,Sudden Onset of Psychosis in Association with Vitamin-B12 Deficiency,1967-07-01,11,journal-article,20791262,1,A5085512324,Rosalinde Smith,,,,1
W2083380725,Sudden Onset of Psychosis in Association with Vitamin-B12 Deficiency,1967-07-01,11,journal-article,20791262,2,A5007273617,Roland Oliver,,,,1
W2075981322,Heparin as an Analgesic in Myocardial Infarction: A Double-blind Trial,1967-07-29,2,journal-article,20791283,1,A5081634671,CJ Bulpitt,,,,1
W2089140317,Winchester Address: Freedom and Responsibility,1967-06-03,2,journal-article,20791248,1,A5079646172,Cardinal J. C. Heenan,,,,1
W1993693812,"One Profession, One Purpose",1967-07-15,1,journal-article,20791276,1,A5076855822,Robert Cooke,,,,1
W2053336931,Acromegaly and Hyperparathyroidism,1967-06-24,0,journal-article,20791258,1,A5072090317,Peter Hübner,,,,1
W2028200709,Mycological and Clinical Evaluation of Griseofulvin for Chronic Onychomycosis,1967-08-19,90,journal-article,20791323,1,A5081434933,R. R. Davies,,,,1
W2028200709,Mycological and Clinical Evaluation of Griseofulvin for Chronic Onychomycosis,1967-08-19,90,journal-article,20791323,2,A5070608282,J. D. Everall,,,,1
W2028200709,Mycological and Clinical Evaluation of Griseofulvin for Chronic Onychomycosis,1967-08-19,90,journal-article,20791323,3,A5047919988,Elizabeth Hamilton,,,,1
W2058780944,The Liver after Kwashiorkor,1967-08-19,86,journal-article,20791320,1,A5038580329,Gordon Cook,,,,1
W2058780944,The Liver after Kwashiorkor,1967-08-19,86,journal-article,20791320,2,A5075530135,M. S. R. Hutt,,,,1
W2086100524,Cystic Adventitial Disease of the Popliteal Artery,1967-08-12,77,journal-article,20791304,1,A5084041973,Gwenyth Lewis,,,,1
W2086100524,Cystic Adventitial Disease of the Popliteal Artery,1967-08-12,77,journal-article,20791304,2,A5059367367,David Douglas,,,,1
W2086100524,Cystic Adventitial Disease of the Popliteal Artery,1967-08-12,77,journal-article,20791304,3,A5069239875,William O. Reid,,,,1
W2086100524,Cystic Adventitial Disease of the Popliteal Artery,1967-08-12,77,journal-article,20791304,4,A5042509237,Jonathan Watt,,,,1
W2026569244,Importance of Dietary Calcium in the Definition of Hypercalciuria,1967-08-19,71,journal-article,20791324,1,A5008253458,Munro Peacock,Endocrinology & Metabolism,,,1
W2026569244,Importance of Dietary Calcium in the Definition of Hypercalciuria,1967-08-19,71,journal-article,20791324,2,A5004944064,A. Hodgkinson,,,,1
W2026569244,Importance of Dietary Calcium in the Definition of Hypercalciuria,1967-08-19,71,journal-article,20791324,3,A5001970849,B. E. C. Nordin,,,,1
W2054339710,Rhinovirus Infection in Acute Exacerbations of Chronic Bronchitis: A Controlled Prospective Study,1967-08-19,67,journal-article,20791322,1,A5087883279,A. C. Stenhouse,,,,1
W1995392996,Evolution of the Ventilatory Capacity in Chronic Bronchitis,1967-08-12,45,journal-article,20791299,1,A5015749505,P Howard,,,,1
W1990868714,Management of Incoordinate Uterine Action under Continuous Epidural Analgesia,1967-08-12,41,journal-article,20791300,1,A5065555703,Donald D. Moir,,,,1
W1990868714,Management of Incoordinate Uterine Action under Continuous Epidural Analgesia,1967-08-12,41,journal-article,20791300,2,A5022763476,James Willocks,,,,1
W2059513492,"Hydatidiform Mole and Coexistent Foetus, both with Triploid Chromosome Constitution",1967-08-19,40,journal-article,20791327,1,A5012809473,Norman A. Beischer,,,,1
W2059513492,"Hydatidiform Mole and Coexistent Foetus, both with Triploid Chromosome Constitution",1967-08-19,40,journal-article,20791327,2,A5002671246,Denys W. Fortune,,,,1
W2059513492,"Hydatidiform Mole and Coexistent Foetus, both with Triploid Chromosome Constitution",1967-08-19,40,journal-article,20791327,3,A5048465551,M. G. Fitzgerald,,,,1
W2002746277,Small Intestine in Psoriasis,1967-08-19,39,journal-article,20791321,1,A5063561898,Sam Shuster,,,,1
W2002746277,Small Intestine in Psoriasis,1967-08-19,39,journal-article,20791321,2,A5086739699,Alexander Watson,,,,1
W2002746277,Small Intestine in Psoriasis,1967-08-19,39,journal-article,20791321,3,A5085873455,Janet Marks,,,,1
W2005182051,Observations on the Aetiology and Treatment of Anaemia in Kwashiorkor,1967-08-19,37,journal-article,20791319,1,A5053561097,E. B. Adams,,,,1
W2005182051,Observations on the Aetiology and Treatment of Anaemia in Kwashiorkor,1967-08-19,37,journal-article,20791319,2,A5002056486,J. N. Scragg,,,,1
W2005182051,Observations on the Aetiology and Treatment of Anaemia in Kwashiorkor,1967-08-19,37,journal-article,20791319,3,A5086883586,B. Naidoo,,,,1
W2005182051,Observations on the Aetiology and Treatment of Anaemia in Kwashiorkor,1967-08-19,37,journal-article,20791319,4,A5047780030,S. K. Liljestrand,,,,1
W2005182051,Observations on the Aetiology and Treatment of Anaemia in Kwashiorkor,1967-08-19,37,journal-article,20791319,5,A5039084325,V. I. Cockram,,,,1
W2068811111,Autistic Conditions in Early Childhood: A Survey in Middlesex,1967-08-12,35,journal-article,20791298,1,A5017794870,J. K. Wing,,,,1
W2068811111,Autistic Conditions in Early Childhood: A Survey in Middlesex,1967-08-12,35,journal-article,20791298,2,A5002742617,Nick O'Connor,,,,1
W2068811111,Autistic Conditions in Early Childhood: A Survey in Middlesex,1967-08-12,35,journal-article,20791298,3,A5085023791,Victor Lotter,,,,1
W2054972385,Chronic Thyrotoxic Myopathy with Involvement of Respiratory and Bulbar Muscles,1967-08-12,20,journal-article,20791305,1,A5023734355,D. Gaan,,,,1
W2042097899,Value of Rectal Biopsy in Paediatric Neurology: Report of 165 Biopsies,1967-08-12,19,journal-article,20791301,1,A5048505986,E. M. Brett,,,,1
W2042097899,Value of Rectal Biopsy in Paediatric Neurology: Report of 165 Biopsies,1967-08-12,19,journal-article,20791301,2,A5031628435,C. L. Berry,,,,1
W2092091618,Renal Function after Leptospirosis,1967-08-19,19,journal-article,20791325,1,A5029169161,B. Simpson,,,,1
W2092091618,Renal Function after Leptospirosis,1967-08-19,19,journal-article,20791325,2,A5029503807,Andrew Cook,,,,1
W2092091618,Renal Function after Leptospirosis,1967-08-19,19,journal-article,20791325,3,A5088077880,A. H. Dimond,,,,1
W2092091618,Renal Function after Leptospirosis,1967-08-19,19,journal-article,20791325,4,A5063964537,M. Brown,,,,1
W2092091618,Renal Function after Leptospirosis,1967-08-19,19,journal-article,20791325,5,A5005991400,R N Thin,,,,1
W2035835419,Contemporary Themes: Relevance of American Experience of Narcotic Addiction to the British Scene,1967-08-12,15,journal-article,20791308,1,A5055493395,Griffith Edwards,,,,1
W2078068888,"Effect of Total Dose Infusion of Iron-dextran on Iron, Folate, and Vitamin B12 Nutrition in Postpartum Anaemia",1967-08-12,13,journal-article,20791302,1,A5018124050,J Metz,,,,1
W2078068888,"Effect of Total Dose Infusion of Iron-dextran on Iron, Folate, and Vitamin B12 Nutrition in Postpartum Anaemia",1967-08-12,13,journal-article,20791302,2,A5069870230,T. Edelstein,,,,1
W2078068888,"Effect of Total Dose Infusion of Iron-dextran on Iron, Folate, and Vitamin B12 Nutrition in Postpartum Anaemia",1967-08-12,13,journal-article,20791302,3,A5017112069,M. Divaris,,,,1
W2078068888,"Effect of Total Dose Infusion of Iron-dextran on Iron, Folate, and Vitamin B12 Nutrition in Postpartum Anaemia",1967-08-12,13,journal-article,20791302,4,A5005302464,S. S. Zail,,,,1
W2074418714,Effect of Medical and Surgical Vagotomy on Intrinsic Factor Secretion,1967-08-19,11,journal-article,20791326,1,A5041554458,Janey Adams,,,,1
W2074418714,Effect of Medical and Surgical Vagotomy on Intrinsic Factor Secretion,1967-08-19,11,journal-article,20791326,2,A5069770067,Alan G. Cox,,,,1
W2074418714,Effect of Medical and Surgical Vagotomy on Intrinsic Factor Secretion,1967-08-19,11,journal-article,20791326,3,A5011320145,Elizabeth H. Kennedy,,,,1
W2074418714,Effect of Medical and Surgical Vagotomy on Intrinsic Factor Secretion,1967-08-19,11,journal-article,20791326,4,A5043074947,J.C. Thompson,,,,1
W2035289309,Comparison of Duration of Activity of Corticotrophin-Gelatin and Corticotrophin-Carboxymethylcellulose,1967-08-12,5,journal-article,20791303,1,A5083042973,Michael Friedman,,,,1
W2038939679,Medical Ethics: Supervision of the Ethics of Clinical Investigations in Institutions: Report of R.C.P. Committee,1967-08-12,5,journal-article,20791309,1,A5068451162,M. L. Rosenheim,,,,1
W1983786870,Growing Points: Autoimmune Disease--I,1967-08-12,4,journal-article,20791306,1,A5070460028,G. L. Asherson,,,,1
W2086839126,Growing Points: Autoimmune Diseasep=m-II,1967-08-19,3,journal-article,20791328,1,A5070460028,G. L. Asherson,,,,1
W1981741588,Medical History: International Congress of Medicine 1867 and Some of the Personalities Involved,1967-08-19,2,journal-article,20791329,1,A5065721208,W. H. McMenemey,,,,1
W2034085668,Is There an Alternative?: Yearly or Quinquennial Grants?,1967-08-19,0,journal-article,20791330,1,A5078832205,Ann McWilliam,,,,1
W2048418877,Choice of Method for Administration of Oxygen,1967-09-02,35,journal-article,20791351,1,A5025527833,I. D. Green,,,,1
W1978888746,Detection of Incompetent Perforating Veins by Venography at Operation,1967-09-02,29,journal-article,20791347,1,A5026899742,Julian Townsend,,,,1
W1978888746,Detection of Incompetent Perforating Veins by Venography at Operation,1967-09-02,29,journal-article,20791347,2,A5038862070,Helen M.F. Jones,,,,1
W1978888746,Detection of Incompetent Perforating Veins by Venography at Operation,1967-09-02,29,journal-article,20791347,3,A5014624292,Williams Je,,,,1
W2002520732,Acute Myocardial Infarction in Pregnancy,1967-09-02,24,journal-article,20791348,1,A5091274115,E. Fletcher,,,,1
W2002520732,Acute Myocardial Infarction in Pregnancy,1967-09-02,24,journal-article,20791348,2,A5046724214,Eric Knox,,,,1
W2002520732,Acute Myocardial Infarction in Pregnancy,1967-09-02,24,journal-article,20791348,3,A5010817635,P Morton,,,,1
W1993383739,Institutional Care of the Mentally Subnormal,1967-09-02,22,journal-article,20791343,1,A5025714651,Thomas McKeown,,,,1
W1993383739,Institutional Care of the Mentally Subnormal,1967-09-02,22,journal-article,20791343,2,A5064083338,Ian Leck,,,,1
W2054920575,Bronchial Carcinoma with Hypercalcaemia Simulating Cerebral Metastases,1967-09-02,18,journal-article,20791350,1,A5056554533,Nicole Strickland,,,,1
W2054920575,Bronchial Carcinoma with Hypercalcaemia Simulating Cerebral Metastases,1967-09-02,18,journal-article,20791350,2,A5041080072,Adriana Bold,,,,1
W2054920575,Bronchial Carcinoma with Hypercalcaemia Simulating Cerebral Metastases,1967-09-02,18,journal-article,20791350,3,A5053894715,W. E. Medd,,,,1
W1972745657,Subcutaneous Atrophy after Local Corticosteroid Injection,1967-09-02,16,journal-article,20791352,1,A5053691768,Ann Beardwell,,,,1
W1987402867,Clinical Application of Demand Pacemakers,1967-09-02,16,journal-article,20791344,1,A5060713725,Edgar Sowton,,,,1
W2007872072,Suicidal Chlorate Poisoning Treated with Peritoneal Dialysis,1967-09-02,16,journal-article,20791353,1,A5014707877,R.K. Knight,,,,1
W2007872072,Suicidal Chlorate Poisoning Treated with Peritoneal Dialysis,1967-09-02,16,journal-article,20791353,2,A5051267697,J R Trounce,,,,1
W2007872072,Suicidal Chlorate Poisoning Treated with Peritoneal Dialysis,1967-09-02,16,journal-article,20791353,3,A5069533841,J. S. Cameron,,,,1
W2034789549,Forensic Medicine and Toxicology: Drug Addiction,1967-09-02,15,journal-article,20791354,1,A5007349458,Thomas Bewley,,,,1
W2013816945,"Diagnosis of Phenylketonuria (Phenylalanine Hydroxylase Deficiency, Temporary and Permanent)",1967-09-02,14,journal-article,20791345,1,A5010760169,J Stephenson,,,,1
W2013816945,"Diagnosis of Phenylketonuria (Phenylalanine Hydroxylase Deficiency, Temporary and Permanent)",1967-09-02,14,journal-article,20791345,2,A5005083542,Michelle McBean,,,,1
W2084071616,Phenylketonuria: A Reassessment of Mass Infant Screening by Napkin Test,1967-09-02,14,journal-article,20791346,1,A5010760169,J Stephenson,,,,1
W2084071616,Phenylketonuria: A Reassessment of Mass Infant Screening by Napkin Test,1967-09-02,14,journal-article,20791346,2,A5005083542,Michelle McBean,,,,1
W2047300920,Computers in Medicine: Notification of Death Occurring after Discharge from Hospital,1967-09-02,5,journal-article,20791356,1,A5013744302,Michael Hubbard,,,,1
W2047300920,Computers in Medicine: Notification of Death Occurring after Discharge from Hospital,1967-09-02,5,journal-article,20791356,2,A5026440905,E D Acheson,,,,1
W2008407325,Oil Mist Hazard and Piped Air Supplies,1967-09-02,3,journal-article,20791349,1,A5058199349,J.A. Bushman,,,,1
W2008407325,Oil Mist Hazard and Piped Air Supplies,1967-09-02,3,journal-article,20791349,2,A5049837138,Peter Clark,,,,1
W2084154951,Hospital Topics: Clinical Virology: A Year's Experience,1967-09-02,1,journal-article,20791355,1,A5012801230,J. E. Banatvala,,,,1
W2084154951,Hospital Topics: Clinical Virology: A Year's Experience,1967-09-02,1,journal-article,20791355,2,A5081278164,Elizabeth A. Kennedy,,,,1
W2084154951,Hospital Topics: Clinical Virology: A Year's Experience,1967-09-02,1,journal-article,20791355,3,A5050102282,Jennifer M. Best,,,,1
W1994667230,Twenty-first World Medical Assembly,1967-09-23,0,journal-article,20791360,1,A5075310874,S. S. B. Gilder,,,,1
W2166900110,"Bethanidine, Guanethidine, and Methyldopa in Treatment of Hypertension: a Within-patient Comparison",1968-01-20,100,journal-article,20791420,1,A5047001414,B. N. C. Prichard,,,,1
