id,abstract_len,title,pub_date,retracted,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2035240137,0,U.S.-Soviet Relations,1981-03-27,FALSE,0,journal-article,17731163,3,A5005410018,Melinda F. Denton,,,,1
W2038270383,0,Solving Louisville's Friday the 13th Explosion,1981-03-27,FALSE,0,journal-article,17731174,1,A5022172922,Eliot Marshall,,,,1
W2051807908,0,Federal Job Exam to Be Retired,1981-03-27,FALSE,0,journal-article,17731169,1,A5061607254,Constance Holden,,,,1
W2065077535,0,The Enola Gay Script,1995-09-08,FALSE,0,journal-article,17731155,1,A5030405970,Katherine Livingston,,,,1
W2158663492,0,Nobel Follies,1981-03-27,FALSE,0,journal-article,17731172,1,A5083787132,R. Jeffrey Smith,,,,1
W3009251549,0,"Micropaleontology: The Paleobiology of Plant Protists . Helen Tappan. Freeman, San Francisco, 1980. xxiv, 1028 pp., illus. $95.",1981-03-27,FALSE,0,journal-article,17731179,1,A5005745507,F. J. R. Taylor,"Departments of Oceanography and Botany, University of British Columbia, Vancouver, V6T 1W5, Canada",University of British Columbia,I141945490,1
W3139945344,0,Biomechanics,1981-03-27,FALSE,0,journal-article,17731181,1,A5078323606,K. E. Machin,,,,1
W4232985108,0,Equity and Economics,1981-03-27,FALSE,0,journal-article,17731159,1,A5056106176,Jeremy J. Stone,"Federation of American Scientists, 307 Massachusetts Avenue, NE, Washington, D.C. 20002",Federation of American Scientists,I34055209,1
W2015865850,44,Cellulose Metabolism by the Flagellate <i>Trichonympha</i> from a Termite Is Independent of Endosymbiotic Bacteria,1981-01-02,FALSE,107,journal-article,17731245,1,A5036419829,Michael Yamin,"Rockefeller University, New York 10021",Rockefeller University,I83399316,1
W2032332722,0,A NOTE ON THE FLUORESCENCE OF TEETH IN ULTRA-VIOLET RAYS,1928-04-27,FALSE,87,journal-article,17731214,1,A5040357647,H. C. Benedict,,,,1
W1994804503,155,Impact on Agriculture of the Mount St. Helens Eruptions,1981-01-02,FALSE,85,journal-article,17731222,1,A5061481204,Robert Cook,"Agricultural Research, Science and Education Administration, U.S. Department of Agriculture, Pullman, Washington 99164",,,1
W1994804503,155,Impact on Agriculture of the Mount St. Helens Eruptions,1981-01-02,FALSE,85,journal-article,17731222,2,A5002945002,JD Barron,"Community Resource Development, Pullman 99164",,,1
W1994804503,155,Impact on Agriculture of the Mount St. Helens Eruptions,1981-01-02,FALSE,85,journal-article,17731222,3,A5029531370,R. I. Papendick,"Agricultural Research, Science and Education Administration, U.S. Department of Agriculture, Pullman, Washington 99164",,,1
W1994804503,155,Impact on Agriculture of the Mount St. Helens Eruptions,1981-01-02,FALSE,85,journal-article,17731222,4,A5018001688,George Williams,"Washington State University, Pullman 99164",Washington State University,I72951846,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,1,A5065795170,Klaus Wyrtki,"Department of Oceanography and the Hawaii Institute of Geophysics, University of Hawaii, Honolulu 96822",University of Hawaii System,I1331384533,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,2,A5009024099,Eric Firing,"Department of Oceanography and the Hawaii Institute of Geophysics, University of Hawaii, Honolulu 96822",University of Hawaii System,I1331384533,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,3,A5015320314,David Halpern,"Pacific Marine Environmental Laboratory, National Oceanic and Atmospheric Administration, Seattle, Washington 98105",Pacific Marine Environmental Laboratory,I27841520,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,3,A5015320314,David Halpern,"Pacific Marine Environmental Laboratory, National Oceanic and Atmospheric Administration, Seattle, Washington 98105",National Oceanic and Atmospheric Administration,I1308126019,2
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,4,A5004109108,Robert A. Knox,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093",Scripps Institution of Oceanography,I150209017,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,4,A5004109108,Robert A. Knox,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093","University of California, San Diego",I36258959,2
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,5,A5071391381,G. McNally,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093",Scripps Institution of Oceanography,I150209017,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,5,A5071391381,G. McNally,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093","University of California, San Diego",I36258959,2
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,6,A5085483490,William C. Patzert,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093",Scripps Institution of Oceanography,I150209017,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,6,A5085483490,William C. Patzert,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093","University of California, San Diego",I36258959,2
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,7,A5068342528,E. D. Stroup,"Department of Oceanography and the Hawaii Institute of Geophysics, University of Hawaii, Honolulu 96822",University of Hawaii System,I1331384533,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,8,A5086041185,Bruce A. Taft,"Department of Oceanography, University of Washington, Seattle 98195",University of Washington,I201448701,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,9,A5002688739,Robert Williams,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093",Scripps Institution of Oceanography,I150209017,1
W2049684474,119,The Hawaii to Tahiti Shuttle Experiment,1981-01-02,FALSE,70,journal-article,17731223,9,A5002688739,Robert Williams,"Scripps Institution of Oceanography, University of California, San Diego, La Jolla 92093","University of California, San Diego",I36258959,2
W1980891565,77,Synthesis Gas: A Raw Material for Industrial Chemicals,1981-01-02,FALSE,59,journal-article,17731221,1,A5000023740,Roy L. Pruett,"Senior research associate at the Corporate Research Science Laboratories of Exxon Research and Engineering Company, Linden, New Jersey 07036",ExxonMobil (United States),I923382979,1
W1980891565,77,Synthesis Gas: A Raw Material for Industrial Chemicals,1981-01-02,FALSE,59,journal-article,17731221,1,A5000023740,Roy L. Pruett,"Senior research associate at the Corporate Research Science Laboratories of Exxon Research and Engineering Company, Linden, New Jersey 07036",Linde (United States),I111878022,2
W2082943961,92,"Strain on the San Andreas Fault Near Palmdale, California: Rapid, Aseismic Change",1981-01-02,FALSE,36,journal-article,17731244,1,A5044693776,J. C. Savage,"U. S. Geological Survey, Menlo Park, California 94025.",United States Geological Survey,I1286329397,1
W2082943961,92,"Strain on the San Andreas Fault Near Palmdale, California: Rapid, Aseismic Change",1981-01-02,FALSE,36,journal-article,17731244,2,A5029573406,W. H. Prescott,"U. S. Geological Survey, Menlo Park, California 94025.",United States Geological Survey,I1286329397,1
W2082943961,92,"Strain on the San Andreas Fault Near Palmdale, California: Rapid, Aseismic Change",1981-01-02,FALSE,36,journal-article,17731244,3,A5011290239,M. Lisowski,"U. S. Geological Survey, Menlo Park, California 94025.",United States Geological Survey,I1286329397,1
W2082943961,92,"Strain on the San Andreas Fault Near Palmdale, California: Rapid, Aseismic Change",1981-01-02,FALSE,36,journal-article,17731244,4,A5073377008,N. E. King,"U. S. Geological Survey, Menlo Park, California 94025.",United States Geological Survey,I1286329397,1
W2046375268,0,Dinosaur Battle Erupts in British Museum,1981-01-02,FALSE,35,journal-article,17731226,1,A5016145554,Nicholas Wade,,,,1
W1976810048,36,Thermoregulatory Significance of Thoracic Lobes in the Evolution of Insect Wings,1981-01-02,FALSE,33,journal-article,17731246,1,A5088617263,Matthew Douglas,"Biological Science Center, Boston University, Boston, Massachusetts 02215",Boston University,I111088046,1
W2028081997,49,Siliceous Microfossils from the Lower Cambrian of Northwest Canada: Possible Source for Biogenic Chert,1981-01-02,FALSE,26,journal-article,17731243,1,A5089165718,Carol Wagner Allison,"Museum, University of Alaska, Fairbanks 99701",University of Alaska Fairbanks,I141472210,1
W2116848828,0,"Some Constituents of Derris and ""Cube"" Roots Other Than Rotenone",1930-04-11,FALSE,11,journal-article,17731201,1,A5032942615,E. P. Clark,"Bureau of Chemistry and Soils, U. S. Department of Agriculture",,,1
W2065522081,0,PCB's in Microscope Immersion Oil,1973-09-14,FALSE,8,journal-article,17731250,1,A5047983342,H. Stanley Bennett,"Laboratories for Reproductive Biology, University of North Carolina, Chapel Hill 27514",University of North Carolina at Chapel Hill,I114027177,1
W2065522081,0,PCB's in Microscope Immersion Oil,1973-09-14,FALSE,8,journal-article,17731250,2,A5077673361,Phillip W. Albro,,,,1
W2025021693,49,Stress Anomaly Accompanying the 1979 Lytle Creek Earthquake: Implications for Earthquake Prediction,1981-01-02,FALSE,6,journal-article,17731242,1,A5007919150,Bruce R. Clark,"Leighton and Associates, Inc., 17975 Sky Park Circle, Irvine, California 92714",Leighton (United States),I4210093405,1
W1991777991,0,Plastic Sandbags,1973-09-14,FALSE,4,journal-article,17731248,1,A5029960246,Ann C. Dean,"Department of Zoology, Duke University, Durham, North Carolina, 27706.",Duke University,I170897317,1
W1991777991,0,Plastic Sandbags,1973-09-14,FALSE,4,journal-article,17731248,2,A5069564477,Robert C. Dean,"Department of Zoology, Duke University, Durham, North Carolina, 27706.",Duke University,I170897317,1
W2069769965,0,International Congress on Cosmic Radiation at Bagneres de Bigorre,1953-12-11,FALSE,4,journal-article,17731204,1,A5067521586,M. M. Shapiro,"Nucleonics Division, Naval Research Laboratory, Washington, D. C.",United States Naval Research Laboratory,I1288214837,1
W4251695645,0,PCB's in Microscope Immersion Oil,1973-09-14,FALSE,2,journal-article,17731249,1,A5047983342,H. Stanley Bennett,,,,1
W4251695645,0,PCB's in Microscope Immersion Oil,1973-09-14,FALSE,2,journal-article,17731249,2,A5077673361,Phillip W. Albro,,,,1
W1968520090,0,"The ""Great Fireball Procession"" of 1913",1953-12-11,FALSE,1,journal-article,17731206,1,A5077178687,Alexander D. Mebane,,,,1
W1968520090,0,"The ""Great Fireball Procession"" of 1913",1953-12-11,FALSE,1,journal-article,17731206,2,A5011404705,Charles Wylie,,,,1
W1981033869,0,LIVING CELLS TWO AND A HALF CENTURIES OLD,1928-04-27,FALSE,1,journal-article,17731219,1,A5089128076,D. T. MacDougal,"Laboratory for Plant Physiology, Carnegie Institution of Washington and University of Arizona",Carnegie Institution for Science,I196817621,1
W1981033869,0,LIVING CELLS TWO AND A HALF CENTURIES OLD,1928-04-27,FALSE,1,journal-article,17731219,1,A5089128076,D. T. MacDougal,"Laboratory for Plant Physiology, Carnegie Institution of Washington and University of Arizona",University of Arizona,I138006243,2
W1981033869,0,LIVING CELLS TWO AND A HALF CENTURIES OLD,1928-04-27,FALSE,1,journal-article,17731219,2,A5004034980,J. G. Brown,"Laboratory for Plant Physiology, Carnegie Institution of Washington and University of Arizona",Carnegie Institution for Science,I196817621,1
W1981033869,0,LIVING CELLS TWO AND A HALF CENTURIES OLD,1928-04-27,FALSE,1,journal-article,17731219,2,A5004034980,J. G. Brown,"Laboratory for Plant Physiology, Carnegie Institution of Washington and University of Arizona",University of Arizona,I138006243,2
W1990563111,0,Disease Clue to Dawn of Agriculture,1981-01-02,FALSE,1,journal-article,17731232,1,A5077647370,Roger Lewin,,,,1
W1993620291,0,"ON THE ANTIQUITY OF RELICS OF MAN AT FREDERICK, OKLAHOMA",1928-04-27,FALSE,1,journal-article,17731213,1,A5017330057,Oliver Perry Hay,,,,1
W2018526749,0,Pentagon Orders End to Computer Babel,1981-01-02,FALSE,1,journal-article,17731225,1,A5074463785,William J. Broad,,,,1
W2034316409,0,Affinities Between Scientists and Humanists,1981-01-02,FALSE,1,journal-article,17731220,1,A5063027372,James M. Banner,"Chairman, American Association for the Advancement of the Humanities, 918 16th Street, NW Washington, D.C. 20006",,,1
W2063126182,0,COLOR DISCS USED IN SOIL COLOR ANALYSIS,1928-04-27,FALSE,1,journal-article,17731218,1,A5039616763,G. B. Bodman,,,,1
W2065551576,0,THE NEED FOR TRAINING TAXONOMIC BOTANISTS,1928-04-27,FALSE,1,journal-article,17731210,1,A5071705876,A. S. Hitchcock,"Washington, D. C.",Washington Center,I4210142217,1
W2144638033,0,The Ninth International Congress of Genetics,1953-12-11,FALSE,1,journal-article,17731205,1,A5064956881,I. Michael Lerner,"University of California, Berkeley","University of California, Berkeley",I95457486,1
W3115430832,0,Echolocation,1981-01-02,FALSE,1,journal-article,17731241,1,A5054022352,Melba C. Caldwell,,,,1
W3115430832,0,Echolocation,1981-01-02,FALSE,1,journal-article,17731241,2,A5042573253,David K. Caldwell,,,,1
W1964306492,0,Long-Awaited Changes Made in Patent Law,1981-01-02,FALSE,0,journal-article,17731229,1,A5061607254,Constance Holden,,,,1
W1969431048,0,THE FIFTH NEW YORK MEETING OF THE AMERICAN ASSOCIATION AND ASSOCIATED SOCIETIES,1928-04-27,FALSE,0,journal-article,17731211,1,A5027642384,Burton E. Livingston,,,,1
W1981310374,0,Methionine Content of Teosinte,1953-12-11,FALSE,0,journal-article,17731207,1,A5067305068,A. R. Patton,,,,1
W1981310374,0,Methionine Content of Teosinte,1953-12-11,FALSE,0,journal-article,17731207,2,A5043217313,I. E. Melhus,,,,1
W1981310374,0,Methionine Content of Teosinte,1953-12-11,FALSE,0,journal-article,17731207,3,A5087389084,Fernando Pizarro Aguirre,,,,1
W1981310374,0,Methionine Content of Teosinte,1953-12-11,FALSE,0,journal-article,17731207,4,A5014504316,Nevin S. Scrimshaw,,,,1
W1986073926,0,Biology and Culture Meet in Milk,1981-01-02,FALSE,0,journal-article,17731231,1,A5077647370,Roger Lewin,,,,1
W1986311984,0,Joint Research Guidelines for Industry,1981-01-02,FALSE,0,journal-article,17731227,1,A5061607254,Constance Holden,,,,1
