id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W2000654832,OPERATIVE USE OF ULTRASONICS IN CHOLELITHIASIS,1963-05-01,52,journal-article,14033770,2,A5025188548,J. A. Newell,"DEPARTMENT OF PHYSICS, QUEEN ELIZABETH HOSPITAL, BIRMINGHAM, United Kingdom",Queen Elizabeth Hospital Birmingham,I2799307867,1
W2088020806,A NEW ORALLY EFFECTIVE PENICILLINASE-STABLE PENICILLIN— BRL. 1621,1962-09-01,50,journal-article,14033875,1,A5006136442,Elisa Knudsen,"OF THE BEECHAM RESEARCH LABORATORIES, BRENTFORD, MIDDLESEX, United Kingdom",,,1
W2088020806,A NEW ORALLY EFFECTIVE PENICILLINASE-STABLE PENICILLIN— BRL. 1621,1962-09-01,50,journal-article,14033875,2,A5031352434,D. M. Brown,"OF THE BEECHAM RESEARCH LABORATORIES, BRENTFORD, MIDDLESEX, United Kingdom",,,1
W2088020806,A NEW ORALLY EFFECTIVE PENICILLINASE-STABLE PENICILLIN— BRL. 1621,1962-09-01,50,journal-article,14033875,3,A5031067110,G. N. Rolinson,"OF THE BEECHAM RESEARCH LABORATORIES, BRENTFORD, MIDDLESEX, United Kingdom",,,1
W2026630083,A Progestogen for Treatment of Advanced Endometrial Cancer,1963-06-08,41,journal-article,14031934,1,A5027990809,B. J. Kennedy,,,,1
W2023261221,A Survey of Thyroid Enlargement in Two General Practices in Great Britain,1963-01-05,38,journal-article,14032624,1,A5043718799,R. Kilpatrick,,,,1
W2023261221,A Survey of Thyroid Enlargement in Two General Practices in Great Britain,1963-01-05,38,journal-article,14032624,2,A5056126810,John Milne,,,,1
W2023261221,A Survey of Thyroid Enlargement in Two General Practices in Great Britain,1963-01-05,38,journal-article,14032624,3,A5016004113,M. Rushbrooke,,,,1
W2023261221,A Survey of Thyroid Enlargement in Two General Practices in Great Britain,1963-01-05,38,journal-article,14032624,4,A5048286369,Edric Wilson,,,,1
W2023261221,A Survey of Thyroid Enlargement in Two General Practices in Great Britain,1963-01-05,38,journal-article,14032624,5,A5006356611,G. M. Wilson,,,,1
W2027497552,WHO OUGHT TO SEE A PSYCHIATRIST ?,1963-05-01,38,journal-article,14032133,1,A5031348487,Neil Kessel,,,,1
W2014781766,ASCITES IN HYPOTHYROIDISM,1963-03-01,31,journal-article,14033991,1,A5057394681,R S Kocen,"DEPARTMENT OF NERVOUS DISEASES, MIDDLESEX HOSPITAL, LONDON, W.1, United Kingdon",Middlesex Hospital,I4210096452,1
W2014781766,ASCITES IN HYPOTHYROIDISM,1963-03-01,31,journal-article,14033991,2,A5085172225,Michael Atkinson,"DEPARTMENT OF NERVOUS DISEASES, MIDDLESEX HOSPITAL, LONDON, W.1, United Kingdon",Middlesex Hospital,I4210096452,1
W2070722467,Surface Cooling Following Extensive Burns,1963-02-23,31,journal-article,14032871,1,A5002589756,Thomas C. King,,,,1
W2070722467,Surface Cooling Following Extensive Burns,1963-02-23,31,journal-article,14032871,2,A5076446364,Philip B. Price,,,,1
W2025608341,DETERMINATION OF CARDIAC OUTPUT IN MAN BY A NEW METHOD BASED ON THERMODILUTION,1963-06-01,30,journal-article,14032264,1,A5062905409,Hassan H. Khalil,"Department of Experimental Medicine, University of Alexandria, United Arab Republic",Alexandria University,I84524832,1
W2029772196,Clinical Patterns in Severe Tetanus,1963-08-17,30,journal-article,14033590,1,A5019471890,Kurt Kloetzel,,,,1
W2127743949,Effect of Androgenic Hormone in Myelofibrosis,1962-10-13,30,journal-article,14031935,1,A5027990809,B. J. Kennedy,,,,1
W2312951531,Acute Cholecystitis in the Postoperative Period,1963-08-08,29,journal-article,14033882,1,A5033049703,Ronald J. Knudson,,,,1
W2312951531,Acute Cholecystitis in the Postoperative Period,1963-08-08,29,journal-article,14033882,2,A5038702957,William F. Zuber,,,,1
W1978666877,<i>Clostridium tertium</i>Septicemia,1963-08-29,28,journal-article,14032818,1,A5039013227,Benjamin M. King,,,,1
W1978666877,<i>Clostridium tertium</i>Septicemia,1963-08-29,28,journal-article,14032818,2,A5041457138,Benjamin A. Ranck,,,,1
W1978666877,<i>Clostridium tertium</i>Septicemia,1963-08-29,28,journal-article,14032818,3,A5056782249,Forrest D. Daugherty,,,,1
W1978666877,<i>Clostridium tertium</i>Septicemia,1963-08-29,28,journal-article,14032818,4,A5037475719,C. Rau,,,,1
W2079353452,Stability of Methicillin and Cloxacillin to Staphylococcal Penicillinase,1963-07-27,25,journal-article,14033868,1,A5019610832,Robert Knox,,,,1
W2079353452,Stability of Methicillin and Cloxacillin to Staphylococcal Penicillinase,1963-07-27,25,journal-article,14033868,2,A5061014524,J. T. Smith,,,,1
W2094883557,"Effect of Heavy Cigarette Smoking on Postprandial Triglycerides, Free Fatty Acids and Cholesterol",1963-03-30,24,journal-article,14034654,1,A5071365165,Aarne Konttinen,,,,1
W2094883557,"Effect of Heavy Cigarette Smoking on Postprandial Triglycerides, Free Fatty Acids and Cholesterol",1963-03-30,24,journal-article,14034654,2,A5045706255,M Rajasalmi,,,,1
W2912679677,PRENATAL VACCINIA,1963-02-01,22,journal-article,14032618,1,A5012218033,W.S. Killpack,"Pathology Department, King Edward Memorial Hospital, London, W.13, United Kingdon.",King Edward Memorial Hospital,I2801351171,1
W2067011230,Cytoplasm of Colonic Mucosal Cells as Site of Antigen in Ulcerative Colitis,1963-02-16,18,journal-article,14033308,1,A5026097806,Janis V. Klavins,,,,1
W2016098591,Anaphylactic Reaction Caused by Treatment with Nitrofurantoin,1963-05-11,17,journal-article,14032403,1,A5044171114,Rostam Khorsandian,,,,1
W2313910808,Effects of Alcohol Ingestion on the Production of and Response to Experimental Hemorrhagic Stress,1963-08-08,14,journal-article,14033827,1,A5069965364,David Knott,,,,1
W2313910808,Effects of Alcohol Ingestion on the Production of and Response to Experimental Hemorrhagic Stress,1963-08-08,14,journal-article,14033827,2,A5037130117,George Barlow,,,,1
W2313910808,Effects of Alcohol Ingestion on the Production of and Response to Experimental Hemorrhagic Stress,1963-08-08,14,journal-article,14033827,3,A5076705028,James D. Beard,,,,1
W2988331281,POST-TRAUMATIC OCCIPITAL HEADACHE*1,1963-01-01,13,journal-article,14033762,1,A5043055419,Geoffrey Knight,"POSTGRADUATE MEDICAL SCHOOL OF LONDON, W.12, United Kingdom",London Postgraduate Medical and Dental Education,I4210103404,1
W1974072209,Effect of Oestrogens on Myometrial Contractions,1962-11-03,11,journal-article,14033615,1,A5078331000,A. Klopper,,,,1
W1974072209,Effect of Oestrogens on Myometrial Contractions,1962-11-03,11,journal-article,14033615,2,A5038060574,K. J. Dennis,,,,1
W2052777481,Recurrent Idiopathic Jaundice of Pregnancy,1963-05-23,10,journal-article,14032858,1,A5030403346,Melvin J. King,,,,1
W2052777481,Recurrent Idiopathic Jaundice of Pregnancy,1963-05-23,10,journal-article,14032858,2,A5038404132,Joseph F. Kerrins,,,,1
W2020039835,A BLOOD HEATER FOR USE IN TRANSFUSION,1962-10-01,8,journal-article,14033768,1,A5047220313,P.F. Knight,"St. Mary's Hospital, London, W.2, United Kingdom",St Mary's Hospital,I4210106957,1
W2020039835,A BLOOD HEATER FOR USE IN TRANSFUSION,1962-10-01,8,journal-article,14033768,1,A5047220313,P.F. Knight,"St. Mary's Hospital, London, W.2, United Kingdom",St. Mary's Hospital,I4210166773,2
W2020039835,A BLOOD HEATER FOR USE IN TRANSFUSION,1962-10-01,8,journal-article,14033768,2,A5089255172,M.J. Wellard,"St. Mary's Hospital, London, W.2, United Kingdom",St Mary's Hospital,I4210106957,1
W2020039835,A BLOOD HEATER FOR USE IN TRANSFUSION,1962-10-01,8,journal-article,14033768,2,A5089255172,M.J. Wellard,"St. Mary's Hospital, London, W.2, United Kingdom",St. Mary's Hospital,I4210166773,2
W2035149288,Agranulocytosis Secondary to Chlorthalidone Therapy,1963-04-27,8,journal-article,14033384,1,A5033673419,Martin Klein,,,,1
W2078837847,A Case of Pulmonary Acariasis--Histopathological Findings of Resected Lungs,1963-02-16,8,journal-article,14032562,1,A5052371827,Sho Kijima,,,,1
W1977752805,Accidental Intra-Arterial Injection of Ether,1963-04-20,7,journal-article,14032834,1,A5035156807,Harold King,,,,1
W2060041305,Ascitic Fluid Infusion,1963-06-29,7,journal-article,14032835,1,A5089432005,I. M. King,,,,1
W2076222396,AGRANULOCYTOSIS DUE TO OXYPHENBUTAZONE,1962-11-01,6,journal-article,14031955,1,A5049970273,R. D. Kennedy,"STOBHILL GENERAL HOSPITAL, GLASGOW, N.1, United Kingdom",Stobhill Hospital,I2802797558,1
W2076222396,AGRANULOCYTOSIS DUE TO OXYPHENBUTAZONE,1962-11-01,6,journal-article,14031955,2,A5070072847,John F. Hynes,"STOBHILL GENERAL HOSPITAL, GLASGOW, N.1, United Kingdom",Stobhill Hospital,I2802797558,1
W2404202295,Diastolic Pressure in Aortic Regurgitation,1963-02-07,6,journal-article,14032612,1,A5064832604,Thomas Killip,,,,1
W2404202295,Diastolic Pressure in Aortic Regurgitation,1963-02-07,6,journal-article,14032612,2,A5027774927,Sidney Goldstein,,,,1
W1993984446,Spontaneous Bilateral Adrenal Hemorrhage,1962-12-01,4,journal-article,14033767,1,A5036608194,Lawrence L. Knight,,,,1
W1993984446,Spontaneous Bilateral Adrenal Hemorrhage,1962-12-01,4,journal-article,14033767,2,A5084190461,Eleanor H. Valentine,,,,1
W2024813657,Childbirth Pain Relieved by Combined Paracervical and Pudendal Nerve Blocks,1963-03-16,4,journal-article,14033900,1,A5035330285,Alfred J. Kobak,,,,1
W2024813657,Childbirth Pain Relieved by Combined Paracervical and Pudendal Nerve Blocks,1963-03-16,4,journal-article,14033900,2,A5056888692,Max S. Sadove,,,,1
W2024813657,Childbirth Pain Relieved by Combined Paracervical and Pudendal Nerve Blocks,1963-03-16,4,journal-article,14033900,3,A5035330285,Alfred J. Kobak,,,,1
W2137152813,HÆMOLYTIC ANAEMIA AND VENOUS GANGRENE,1962-11-01,4,journal-article,14032461,1,A5013993525,J. W. Kibukamusoke,"Mulago Hospital,Kampala,Uganda",Mulago Hospital,I2800872281,1
W2137152813,HÆMOLYTIC ANAEMIA AND VENOUS GANGRENE,1962-11-01,4,journal-article,14032461,2,A5020785525,K. Somers,"MAKERERE UNIVERSITY COLLEGE, DEPARTMENT OF MEDICINE, MULAGO HOSPITAL, United Kingdom",,,1
W2986443034,Spontaneous Rupture of the Right Ventricle,1962-11-03,4,journal-article,14033758,1,A5050203947,Bernard Knight,,,,1
W2062589723,The Balanced Biology of the Teaching Hospital,1963-08-22,3,journal-article,14033845,1,A5077139932,John H. Knowles,,,,1
W2062112864,Scrotal Abscess as a Cause of False-Positive Immunological Pregnancy Test,1963-03-02,2,journal-article,14033620,1,A5005492847,Elliot H. Klorfein,,,,1
W2062112864,Scrotal Abscess as a Cause of False-Positive Immunological Pregnancy Test,1963-03-02,2,journal-article,14033620,2,A5061348714,David M. Drylie,,,,1
W2983393581,URICOSURIC TREATMENT IN ANGINA PECTORIS,1963-01-01,2,journal-article,14033713,1,A5016560891,HerbertA. Knapp,,,,1
W3212169531,The Balanced Biology of the Teaching Hospital,1963-08-29,2,journal-article,14033845,1,A5082563805,Knowles Jh,,,,1
W2031633134,Eradication of Brucellosis,1963-02-23,1,journal-article,14032096,1,A5071237221,W.R. Kerr,,,,1
W2031633134,Eradication of Brucellosis,1963-02-23,1,journal-article,14032096,2,A5066739127,J Rankin,,,,1
W2051637440,THE DEMAND FOR PSYCHIATRIC BEDS,1963-01-01,1,journal-article,14032892,1,A5076254617,F.E Kingston,"Knowle Hospital, Fareham, Hants, United Kingdom",Fareham Community Hospital,I4210131528,1
W2985857919,ROLE OF CHLORIDE IN THE CORRECTION OF ALKALOSIS ASSOCIATED WITH POTASSIUM DEPLETION,1963-02-01,1,journal-article,14033613,1,A5043929961,P. W. C. Kloppenborg,,,,1
W2985857919,ROLE OF CHLORIDE IN THE CORRECTION OF ALKALOSIS ASSOCIATED WITH POTASSIUM DEPLETION,1963-02-01,1,journal-article,14033613,2,A5076743436,A.P. Jansen,"Department of Internal Medicine, Radboud Hospital, University of Nijmegen, The Netherlands.",Radboud University Nijmegen,I145872427,1
W4213188410,Scientific Writing,1963-05-18,1,journal-article,14033018,1,A5084771464,A. J. Kirkman,,,,1
W2027708394,Antiseptics and Dried Organisms,1963-05-25,0,journal-article,14033774,1,A5059582398,H. T. Knights,,,,1
W2135319577,TREATMENT OF THE MENTALLY SUBNORMAL,1962-12-01,0,journal-article,14033024,1,A5049508434,Brian H. Kirman,"FOUNTAIN HOSPITAL, LONDON, S.W.17, United Kingdom",Fountain Way,I2801653624,1
W2983016545,Treatment of Macroglobulinaemia,1963-01-12,0,journal-article,14034304,1,A5025311051,Kok Da,,,,1
W4232528403,PROSTATECTOMY FORCEPS,1963-06-01,0,journal-article,14032399,1,A5044700135,S. Khonsari,"Department of Surgery, International Missionary Training Hospital, Drogheda, Ireland",Our Lady of Lourdes Hospital,I1302806406,1
W2337897927,Progressive Multifocal Leukoencephalopathy,1961-10-26,450,journal-article,14038684,1,A5043247018,Edward P. Richardson,,,,1
W1982533089,A Clinical and Pathological Study of Seventy Cases of Myelofibrosis,1962-07-01,205,journal-article,14038381,1,A5053590864,James A. Pitcock,,,,1
W1982533089,A Clinical and Pathological Study of Seventy Cases of Myelofibrosis,1962-07-01,205,journal-article,14038381,2,A5045318162,Edward H. Reinhard,,,,1
W1982533089,A Clinical and Pathological Study of Seventy Cases of Myelofibrosis,1962-07-01,205,journal-article,14038381,3,A5079487995,B Justus,,,,1
W1982533089,A Clinical and Pathological Study of Seventy Cases of Myelofibrosis,1962-07-01,205,journal-article,14038381,4,A5042983874,Robert S. Mendelsohn,,,,1
W1989591668,EXPERIMENTAL EVALUATION OF AN ORALLY ACTIVE COMBINATION OF ANDROSTERONE WITH ETHYL CHLOROPHENOXYISOBUTYRATE,1962-06-01,195,journal-article,14037855,1,A5009709588,John M. Thorp,"OF THE RESEARCH DEPARTMENT, IMPERIAL CHEMICAL INDUSTRIES LIMITED, PHARMACEUTICALS DIVISION, MACCLESFIELD, CHESHIRE, United Kingdom",,,1
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,1,A5041472797,J.L. Hamerton,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Medical Research Council,I90344618,1
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,1,A5041472797,J.L. Hamerton,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Guy's Hospital,I1298207432,2
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,2,A5008953405,SusanM. Briggs,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Medical Research Council,I90344618,1
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,2,A5008953405,SusanM. Briggs,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Guy's Hospital,I1298207432,2
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,3,A5005786154,F. Giannelli,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Medical Research Council,I90344618,1
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,3,A5005786154,F. Giannelli,"OF THE PÆDIATRIC RESEARCH UNIT, GUY'S HOSPITAL, LONDON, S.E.1, United Kingdom.; OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Guy's Hospital,I1298207432,2
W2064773235,CHROMOSOME STUDIES IN DETECTION OF PARENTS WITH HIGH RISK OF SECOND CHILD WITH DOWN'S SYNDROME,1961-10-01,96,journal-article,14036025,4,A5041759776,C.O. Carter,"OF THE MEDICAL RESEARCH COUNCIL CLINICAL GENETICS RESEARCH UNIT, INSTITUTE OF CHILD HEALTH, GREAT ORMOND STREET, LONDON, W.C.1, United Kingdom",Medical Research Council,I90344618,1
W2040318502,Growth hormone. 1. Physiologic aspects.,1962-01-04,90,journal-article,14038540,1,A5076768646,M. S. Raben,,,,1
W2030924847,CLINICAL APPLICATIONS OF DEHYDROGENASE ISOENZYMES,1961-12-01,67,journal-article,14037155,1,A5063093402,A. L. Latner,"Department of Pathology, King's College, University of Durham, and the Royal Victoria, Infirmary, Newcastle upon Tyne, United Kingdom.",Royal Victoria Infirmary,I2800516725,1
W2030924847,CLINICAL APPLICATIONS OF DEHYDROGENASE ISOENZYMES,1961-12-01,67,journal-article,14037155,2,A5074929036,A. W. Skillen,"Department of Pathology, King's College, University of Durham, and the Royal Victoria, Infirmary, Newcastle upon Tyne, United Kingdom.",Royal Victoria Infirmary,I2800516725,1
W2025348496,Lung Abscess,1961-11-23,63,journal-article,14039097,1,A5031057985,Schweppe Hi,,,,1
W2025348496,Lung Abscess,1961-11-23,63,journal-article,14039097,2,A5082563805,Knowles Jh,,,,1
W2025348496,Lung Abscess,1961-11-23,63,journal-article,14039097,3,A5024657899,Leonard Kane,,,,1
W2042598455,Thyrotoxicosis as a Disease of Mitochondria,1962-03-08,43,journal-article,14036265,1,A5004392290,Frederic L. Hoch,,,,1
W2337797029,Fibrinolysis and Hemorrhages in Fatal Heatstroke,1962-01-25,42,journal-article,14039211,1,A5018872927,Shlomo Shibolet,,,,1
W2337797029,Fibrinolysis and Hemorrhages in Fatal Heatstroke,1962-01-25,42,journal-article,14039211,2,A5002425980,Sharon Fisher,,,,1
W2337797029,Fibrinolysis and Hemorrhages in Fatal Heatstroke,1962-01-25,42,journal-article,14039211,3,A5051226708,Tuvia Gilat,,,,1
W2337797029,Fibrinolysis and Hemorrhages in Fatal Heatstroke,1962-01-25,42,journal-article,14039211,4,A5010367971,H Bank,,,,1
W2337797029,Fibrinolysis and Hemorrhages in Fatal Heatstroke,1962-01-25,42,journal-article,14039211,5,A5026735023,Harry Heller,,,,1
W2013975245,The Prognosis of Ulcerative Colitis with Onset in Childhood,1962-10-01,38,journal-article,14034759,1,A5049466329,Burton I. Korelitz,,,,1
W2015111620,Candida Meningitis Successfully Treated with Amphotericin B,1963-04-18,28,journal-article,14035304,1,A5059446759,Philip J. Kozinn,,,,1
W2015111620,Candida Meningitis Successfully Treated with Amphotericin B,1963-04-18,28,journal-article,14035304,2,A5050167100,Claire L. Taschdjian,,,,1
W2015111620,Candida Meningitis Successfully Treated with Amphotericin B,1963-04-18,28,journal-article,14035304,3,A5011256987,Parviz Pishvazadeh,,,,1
W2015111620,Candida Meningitis Successfully Treated with Amphotericin B,1963-04-18,28,journal-article,14035304,4,A5004896975,M. Pourfar,,,,1
W2015111620,Candida Meningitis Successfully Treated with Amphotericin B,1963-04-18,28,journal-article,14035304,5,A5035495053,Edith Neumann,,,,1
W2054978434,SEPTICÆMIA DUE TO GRAM-NEGATIVE BACILLI,1962-03-01,27,journal-article,14037821,1,A5020059300,C.H. Talbot,,,,1
W2005318483,Cigarette Smoking and Serum Lipids in Young Men,1962-04-21,24,journal-article,14036885,1,A5071365165,Aarne Konttinen,,,,1
W2080426775,Toxicity of Ingested Hexachlorophene,1962-08-18,24,journal-article,14038022,1,A5027880037,John B. Wear,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,1,A5013034283,James G. Hirsch,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,2,A5021509115,Zanvil A. Cohn,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,3,A5062469150,Stephen I. Morse,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,4,A5058207275,Russell W. Schaedler,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,5,A5070294350,Louis E. Siltzbach,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,6,A5043591535,John Tracy Ellis,,,,1
W2338332944,Evaluation of the Kveim Reaction as a Diagnostic Test for Sarcoidosis,1961-10-26,22,journal-article,14036238,7,A5090835269,Merrill W. Chase,,,,1
W2337541012,A Double Truncus Arteriosus in Thoracopagus Twins,1963-06-20,21,journal-article,14035760,1,A5036673153,Kreutner Ak,,,,1
W2337541012,A Double Truncus Arteriosus in Thoracopagus Twins,1963-06-20,21,journal-article,14035760,2,A5076803691,Jamie P. Levine,,,,1
W2337541012,A Double Truncus Arteriosus in Thoracopagus Twins,1963-06-20,21,journal-article,14035760,3,A5088167871,Henry A. Thiede,,,,1
W1980402967,Near Fatal Poisoning Due to Accidental Ingestion of an Overdose of Dextro Propoxyphene Hydrochloride by a Two-Year-Old Child,1962-10-04,18,journal-article,14036475,1,A5024812632,Herman W. Hyatt,,,,1
W2007215496,Factors Responsible for Acute Tubular Necrosis Following Lower Aortic Surgery,1963-02-09,16,journal-article,14035118,1,A5055364006,Samuel L. Kountz,,,,1
W3024687353,The Prognosis of Ulcerative Colitis with Onset in Childhood,1962-10-01,13,journal-article,14034759,1,A5049466329,Burton I. Korelitz,,,,1
