id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W3197070079,Response : Cell Growth,1962-06-08,0,journal-article,17754189,1,A5059191581,Mortimer L. Mendelsohn,"Department of Radiology, University of Pennsylvania, Philadelphia",University of Pennsylvania,I79576946,1
W3198192538,Response : Desert Vegetation in Nevada,1962-06-08,0,journal-article,17754191,1,A5080613295,Philip V. Wells,"New Mexico Highlands University, Las Vegas,",New Mexico Highlands University,I59749544,1
W3198459085,Response : Information-Gathering by the CIA,1962-06-08,0,journal-article,17754200,1,A5089907602,Patrick D. Wall,"Department of Biology, Massachusetts Institute of Technology, Cambridge",Massachusetts Institute of Technology,I63966007,1
W4237865030,Cell Growth,1962-06-08,0,journal-article,17754188,1,A5056235553,Robert Barnard,"Division of Cancer Research, New York City Department of Health, New York",New York City Department of Health and Mental Hygiene,I1334095494,1
W4240192282,Interpreting Science,1962-06-08,0,journal-article,17754187,1,A5054265790,Ira M. Freeman,"College of Arts and Sciences, Rutgers University, New Brunswick, New Jersey",Florida State University,I103163165,1
W4240192282,Interpreting Science,1962-06-08,0,journal-article,17754187,1,A5054265790,Ira M. Freeman,"College of Arts and Sciences, Rutgers University, New Brunswick, New Jersey","Rutgers, The State University of New Jersey",I102322142,2
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,1,A5015950771,Raymond A. Bauer,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,2,A5003220133,Urie Bronfenbrenner,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,3,A5089738254,Morton Deutsch,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,4,A5000863754,Herbert H. Hyman,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,5,A5032025197,Eric Lindemann,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,6,A5022811821,Donald Michael,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,7,A5053575058,David Riesman,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,8,A5033788688,Arthur I. Waskow,,,,1
W4242177606,Shelter Program,1962-06-08,0,journal-article,17754194,9,A5084367949,Stephen B. Withey,,,,1
W4242387808,Space Messengers,1962-06-08,0,journal-article,17754197,1,A5071014697,Robert David Kross,"2506 Florence Court, Bellmore, New York",,,1
W4242742963,Shelter Program,1962-06-08,0,journal-article,17754195,1,A5027735130,Victor Paschkis,"Heat and Mass Flow Analyzer Laboratory, Columbia University, New York",Flow Analysis (United States),I4210164048,1
W4242742963,Shelter Program,1962-06-08,0,journal-article,17754195,1,A5027735130,Victor Paschkis,"Heat and Mass Flow Analyzer Laboratory, Columbia University, New York",Columbia University,I78577930,2
W1977609017,Some Doubts about the Earth's Dust Cloud,1966-09-09,61,journal-article,17754247,1,A5015769108,C. S. Nilsson,"Laboratory for Space Sciences, National Aeronautics and Space Administration, Goddard Space Flight Center, Greenbelt, Maryland",Goddard Space Flight Center,I1306266525,1
W1977609017,Some Doubts about the Earth's Dust Cloud,1966-09-09,61,journal-article,17754247,1,A5015769108,C. S. Nilsson,"Laboratory for Space Sciences, National Aeronautics and Space Administration, Goddard Space Flight Center, Greenbelt, Maryland",National Aeronautics and Space Administration,I4210124779,2
W2063115447,Luminous Phenomena in Nocturnal Tornadoes,1966-09-09,35,journal-article,17754241,1,A5089025858,B. Vonnegut,,,,1
W2063115447,Luminous Phenomena in Nocturnal Tornadoes,1966-09-09,35,journal-article,17754241,2,A5039150603,James R. Weyer,,,,1
W2052340828,North Atlantic Deep-Sea Fertility,1966-09-09,34,journal-article,17754249,1,A5000236671,Robert O. Fournier,"Graduate School of Oceanography, University of Rhode Island, Kingston",University of Rhode Island,I17626003,1
W2074011642,Anthropocentrism: A Modern Version,1975-03-28,32,journal-article,17754276,1,A5014151677,William H. Murdy,"Emory University Atlanta, Georgia 30322",Emory University,I150468666,1
W2088166709,Isotopic Composition of Strontium in Volcanic Rocks from Oahu,1966-09-09,31,journal-article,17754246,1,A5047606678,James L. Powell,"Department of Geology, Oberlin College, Oberlin, Ohio",Oberlin College,I70571728,1
W2088166709,Isotopic Composition of Strontium in Volcanic Rocks from Oahu,1966-09-09,31,journal-article,17754246,2,A5033315849,Stephen E. DeLong,"Department of Geology, Oberlin College, Oberlin, Ohio",Oberlin College,I70571728,1
W1972448181,Polymorphism of Shock Loaded Fe-Mn and Fe-Ni Alloys,1966-09-09,23,journal-article,17754250,1,A5008312656,Thomas R. Loree,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico",Los Alamos National Laboratory,I1343871089,1
W1972448181,Polymorphism of Shock Loaded Fe-Mn and Fe-Ni Alloys,1966-09-09,23,journal-article,17754250,2,A5039433469,R. H. Warnes,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico",Los Alamos National Laboratory,I1343871089,1
W1972448181,Polymorphism of Shock Loaded Fe-Mn and Fe-Ni Alloys,1966-09-09,23,journal-article,17754250,3,A5046395588,E.G. Zukas,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico",Los Alamos National Laboratory,I1343871089,1
W1972448181,Polymorphism of Shock Loaded Fe-Mn and Fe-Ni Alloys,1966-09-09,23,journal-article,17754250,4,A5062985098,C.M. Fowler,"Los Alamos Scientific Laboratory, Los Alamos, New Mexico",Los Alamos National Laboratory,I1343871089,1
W2012129352,High-Pressure Reactions and Shear Strength of Serpentinized Dunite,1966-09-09,15,journal-article,17754251,1,A5038480486,C. B. Sclar,"Battelle Memorial Institute, Columbus Laboratories 505 King Avenue, Columbus, Ohio 43201",Battelle,I1325736334,1
W2012129352,High-Pressure Reactions and Shear Strength of Serpentinized Dunite,1966-09-09,15,journal-article,17754251,2,A5007533103,L. C. Carrison,"Battelle Memorial Institute, Columbus Laboratories 505 King Avenue, Columbus, Ohio 43201",Battelle,I1325736334,1
W2012129352,High-Pressure Reactions and Shear Strength of Serpentinized Dunite,1966-09-09,15,journal-article,17754251,3,A5015585570,Thomas P. Rooney,"U. S. Air Force Cambridge Research Laboratories, Bedford, Massachusetts",United States Air Force Research Laboratory,I1280414376,1
W2012129352,High-Pressure Reactions and Shear Strength of Serpentinized Dunite,1966-09-09,15,journal-article,17754251,4,A5085076265,Robert E. Riecker,"U. S. Air Force Cambridge Research Laboratories, Bedford, Massachusetts",United States Air Force Research Laboratory,I1280414376,1
W2079824866,A Louse Feeding on the Blood of Its Host,1933-05-19,15,journal-article,17754230,1,A5021824588,Francis Henry Wilson,,,,1
W2021701108,English Spoken Here,1966-09-09,11,journal-article,17754239,1,A5034442754,Walter Keller,,,,1
W2064530395,Antipodal Location of Continents and Oceans,1966-09-09,10,journal-article,17754248,1,A5029342729,C. G. A. Harrison,,,,1
W2068572613,The Value of Scientific Research to Agriculture,1933-05-19,5,journal-article,17754226,1,A5075432544,Henry A. Wallace,U. S. Department of Agriculture,,,1
W2034792566,Reactions to Nuclear Reactors,1966-09-09,2,journal-article,17754237,1,A5044431357,Sheldon Novick,"Center for the Biology of Natural Systems, Washington University, St. Louis, Missouri, 63130.",Washington University in St. Louis,I204465549,1
W2079187279,HAIL PRINTS AND MUD-CRACKS OF PROTEROZOIC AGE,1933-05-19,2,journal-article,17754232,1,A5032315919,Carroll Lane Fenton,,,,1
W2079187279,HAIL PRINTS AND MUD-CRACKS OF PROTEROZOIC AGE,1933-05-19,2,journal-article,17754232,2,A5058442025,Mildred Adams Fenton,,,,1
W1981051049,Systems Approach: Political Interest Rises,1966-09-09,1,journal-article,17754243,1,A5031738821,Luther J. Carter,,,,1
W2039786605,The SST and Ozone Depletion,1975-03-28,1,journal-article,17754265,1,A5008963736,T. M. Donahue,,,,1
W2057959649,The Significance of Recent Measurements of Cosmic Rays,1933-05-19,1,journal-article,17754227,1,A5047440561,Arthur H. Compton,University of Chicago,University of Chicago,I40347166,1
W2072007626,"Maharishi International University: ""Science of Creative Intelligence%""",1975-03-28,1,journal-article,17754279,1,A5061607254,Constance Holden,,,,1
W4231877271,Letters to the Editor,1975-03-28,1,journal-article,17754267,1,A5050862008,Alan J. Grobecker,,,,1
W4232352547,Mental Retardation,1966-09-09,1,journal-article,17754253,1,A5038686104,H. Eichenwald,,,,1
W1966919003,Casting About for a President,1975-03-28,0,journal-article,17754275,1,A5080981277,Paul A. Lacey,"Provost, Earlham College, Richmond, Indiana 47374",Earlham College,I130712669,1
W1972116154,Green Revolution: Just or Unjust?,1975-03-28,0,journal-article,17754274,1,A5005218733,Dean F. Peterson,,,,1
W1978426859,Space: Caution Prevails on Post-Apollo Commitments,1966-09-09,0,journal-article,17754242,1,A5029948473,Daniel S. Greenberg,,,,1
W1982718017,William Anders: A New Regulator Enters a Critical Situation,1975-03-28,0,journal-article,17754277,1,A5014729953,Robert Gillette,,,,1
W1985793165,Pasteur Institute Rebels Lose a Round,1966-09-09,0,journal-article,17754245,1,A5014788699,Victor K. McElheny,,,,1
W2020457184,"Mass, Force, and Weight",1975-03-28,0,journal-article,17754269,1,A5024563932,C. Desoer,"Institute for Basic Standards, National Bureau of Standars, Washington, D.C. 20234",,,1
W2030100438,The Attraction of a Sphere,1933-05-19,0,journal-article,17754228,1,A5066439313,Jerome Alexander,Harvard University,Harvard University Press,I2801851002,1
W2031045877,"Mass, Force, and Weight",1975-03-28,0,journal-article,17754270,1,A5082101096,Chester H. Page,,,,1
W2039352523,Further Observations on Eskimo Culture,1966-09-09,0,journal-article,17754233,1,A5082605203,Sarkis Atamian,,,,1
W2050418939,U.S. Grain Production,1975-03-28,0,journal-article,17754273,1,A5046721123,Therese Drummond,"Division of Nutritional Sciences, Cornell University, Ithaca, New York, 14850",Cornell University,I205783295,1
W2068089785,Expedient Referral Service,1966-09-09,0,journal-article,17754234,1,A5082584798,William R. Roderick,"Abbott Laboratories, Scientific Divisions, North Chicago, Illinois 60064",Abbott (United States),I4210088555,1
W2068089785,Expedient Referral Service,1966-09-09,0,journal-article,17754234,2,A5048640341,L. S. Ornstein,"Mt. Sinai Graduate School of Biological Sciences, New York 10029",,,1
W2082561422,BSCS: Its Impractical Aspects,1966-09-09,0,journal-article,17754235,1,A5062825110,Fred Babbin,"712 Oakton Street, Evanston, Illinois 60202",Evanston Hospital,I4210119687,1
W2083777457,THE ATTRACTION OF A SPHERE,1933-05-19,0,journal-article,17754229,1,A5085937906,Edward V. Huntington,,,,1
W2085363073,On Biomedical Discoveries,1966-09-09,0,journal-article,17754236,1,A5012564393,Everett Mendelsohn,,,,1
W2085363073,On Biomedical Discoveries,1966-09-09,0,journal-article,17754236,2,A5021523286,Judith P. Swazey,,,,1
W2085363073,On Biomedical Discoveries,1966-09-09,0,journal-article,17754236,3,A5042654816,Stanley Joel Reiser,,,,1
W2089295340,The New Soviet Genetics,1966-09-09,0,journal-article,17754238,1,A5059234240,Richard H. Osborne,,,,1
W2124283158,Hail Prints and Mud-Cracks of Proterozoic Age,1933-05-19,0,journal-article,17754231,1,A5032315919,Carroll Lane Fenton,"West Liberty, Iowa",West Liberty University,I31452180,1
W2124283158,Hail Prints and Mud-Cracks of Proterozoic Age,1933-05-19,0,journal-article,17754231,2,A5058442025,Mildred Adams Fenton,"West Liberty, Iowa",West Liberty University,I31452180,1
W3210297097,Letters to the Editor,1975-03-28,0,journal-article,17754272,1,A5057763985,Brewster C. Denny,"Graduate School of Public Affairs, University of Washington, Seattle 98105",University of Washington,I201448701,1
W4236551568,A Helping Hand for Saudi Arabian R& D,1975-03-28,0,journal-article,17754280,1,A5039215401,D. S.,,,,1
W4242158891,Letters to the Editor,1975-03-28,0,journal-article,17754271,1,A5019763739,S. Roth,,,,1
W4246468735,Preschool Education,1966-09-09,0,journal-article,17754240,1,A5023550661,Lloyd N. Morrisett,,,,1
W4253103453,Letters to the Editor,1975-03-28,0,journal-article,17754266,1,A5022735894,T. M. Donahue,,,,1
W4253125008,Letters to the Editor,1975-03-28,0,journal-article,17754268,1,A5056313466,D. McMeekin,,,,1
W4253308692,Teaching Machines,1966-09-09,0,journal-article,17754252,1,A5008215456,V. Slamecka,,,,1
W4254473128,Geological Survey Faulted,1975-03-28,0,journal-article,17754278,1,A5009820247,R. G.,,,,1
W2043264912,Chromatin Structure: Deduced from a Minichromosome,1975-03-28,455,journal-article,17754289,1,A5061660001,Jack D. Griffith,"Department of Biochemistry, Stacnford University School of Medicine, Stanford, California 94305",,,1
W2019725919,Preparation of Native Chromatin and Damage Caused by Shearing,1975-03-28,401,journal-article,17754290,1,A5069724925,Markus Noll,"Medical Research Council Laboratory of Molecular Biology, Cambridge, CB2 2QH, England",MRC Laboratory of Molecular Biology,I170203145,1
W2019725919,Preparation of Native Chromatin and Damage Caused by Shearing,1975-03-28,401,journal-article,17754290,1,A5069724925,Markus Noll,"Medical Research Council Laboratory of Molecular Biology, Cambridge, CB2 2QH, England",Medical Research Council,I90344618,2
W2019725919,Preparation of Native Chromatin and Damage Caused by Shearing,1975-03-28,401,journal-article,17754290,2,A5057718682,Jean O. Thomas,"Department of Biochemistry, University of Cambridge, Cambridge, CB2 IQW, England",University of Cambridge,I241749,1
W2019725919,Preparation of Native Chromatin and Damage Caused by Shearing,1975-03-28,401,journal-article,17754290,3,A5049465163,Roger D. Kornberg,"Medical Research Council Laboratory of Molecular Biology, Cambridge",MRC Laboratory of Molecular Biology,I170203145,1
W2019725919,Preparation of Native Chromatin and Damage Caused by Shearing,1975-03-28,401,journal-article,17754290,3,A5049465163,Roger D. Kornberg,"Medical Research Council Laboratory of Molecular Biology, Cambridge",Medical Research Council,I90344618,2
W1964317701,Interocean Differences in Size and Nutrition of Coral Reef Sponge Populations,1987-06-26,127,journal-article,17754318,1,A5085214119,Clive Wilkinson,"Australian Institute of Marine Science, PMB No. 3, Townsville MC, Queensland 4810, Australia.",Australian Institute of Marine Science,I1328540965,1
W2077893432,Release of Juvenile Water on Mars: Estimated Amounts and Timing Associated with Volcanism,1987-06-26,105,journal-article,17754317,1,A5009250495,R. Greeley,"Department of Geology, Arizona State University, Tempe, AZ 85287.",Arizona State University,I55732556,1
W2025697820,"Hiptagenic Acid, a Toxic Component of <i>Indigofera endecaphylla</i>",1954-03-05,62,journal-article,17754331,1,A5069599968,M. P. Morris,"Federal Experiment Station, Mayaguez, Puerto Rico",University of Puerto Rico-Mayaguez,I60388903,1
W2025697820,"Hiptagenic Acid, a Toxic Component of <i>Indigofera endecaphylla</i>",1954-03-05,62,journal-article,17754331,2,A5086538951,C Pagan,"Federal Experiment Station, Mayaguez, Puerto Rico",University of Puerto Rico-Mayaguez,I60388903,1
W2025697820,"Hiptagenic Acid, a Toxic Component of <i>Indigofera endecaphylla</i>",1954-03-05,62,journal-article,17754331,3,A5034710056,H. E. Warmke,"Federal Experiment Station, Mayaguez, Puerto Rico",University of Puerto Rico-Mayaguez,I60388903,1
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,1,A5070375398,David B. Ericson,"Lamont Geological Observatory, Columbia University.",Lamont-Doherty Earth Observatory,I152304114,1
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,1,A5070375398,David B. Ericson,"Lamont Geological Observatory, Columbia University.",Columbia University,I78577930,2
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,2,A5067482481,Wallace S. Broecker,"Lamont Geological Observatory, Columbia University.",Lamont-Doherty Earth Observatory,I152304114,1
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,2,A5067482481,Wallace S. Broecker,"Lamont Geological Observatory, Columbia University.",Columbia University,I78577930,2
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,3,A5024309083,J. Laurence Kulp,"Lamont Geological Observatory, Columbia University.",Lamont-Doherty Earth Observatory,I152304114,1
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,3,A5024309083,J. Laurence Kulp,"Lamont Geological Observatory, Columbia University.",Columbia University,I78577930,2
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,4,A5048387468,Goesta Wollin,"Lamont Geological Observatory, Columbia University.",Lamont-Doherty Earth Observatory,I152304114,1
W1973681927,Late-Pleistocene Climates and Deep-Sea Sediments,1956-08-31,58,journal-article,17754296,4,A5048387468,Goesta Wollin,"Lamont Geological Observatory, Columbia University.",Columbia University,I78577930,2
W1989365352,True Polar Wander since the Early Cretaceous,1975-03-28,55,journal-article,17754288,1,A5042634448,Donna M. Jurdy,"Department of Geology and Mineralogy, University of Michigan, Ann Arbor 48104",University of Michigan–Ann Arbor,I27837315,1
W1989365352,True Polar Wander since the Early Cretaceous,1975-03-28,55,journal-article,17754288,2,A5082393508,Rob Van der Voo,"Department of Geology and Mineralogy, University of Michigan, Ann Arbor 48104",University of Michigan–Ann Arbor,I27837315,1
W2040008250,Preliminary Studies on the Use of a Specific Sound to Repel Starlings ( <i>Sturnus vulgaris</i> ) from Objectionable Roosts,1954-03-05,47,journal-article,17754329,1,A5063894702,Hubert Frings,"Department of Zoology and Entomology, The Pennsylvania State University, State College",Pennsylvania State University,I130769515,1
W2040008250,Preliminary Studies on the Use of a Specific Sound to Repel Starlings ( <i>Sturnus vulgaris</i> ) from Objectionable Roosts,1954-03-05,47,journal-article,17754329,2,A5026722297,Joseph Jumber,"Department of Zoology and Entomology, The Pennsylvania State University, State College",Pennsylvania State University,I130769515,1
W1982021272,Permanent Translocation Heterozygosity and Sex Determination in East African Mistletoes,1975-03-28,33,journal-article,17754291,1,A5001141700,Delbert Wiens,"Department of Biology, University of Utah, Salt Lake City 84112",University of Utah,I223532165,1
W1982021272,Permanent Translocation Heterozygosity and Sex Determination in East African Mistletoes,1975-03-28,33,journal-article,17754291,2,A5072168360,BA Barlow,"School of Biological Sciences, Flinders University of South Australia, Bedford Park 5042",Flinders University,I169541294,1
