id,title,pub_date,cite_count,pub_type,pmid,which_athr,athr_id,athr_name,raw_affl,inst,inst_id,which_affl
W1966781707,BLOOD PYRUVIC-ACID AND ALPHA-KETOGLUTARIC-ACID LEVELS IN LIVER DISEASE AND HEPATIC COMA,1957-02-01,48,journal-article,13407022,4,A5038130124,Sheila Sherlock,"The Department of Medicine, Postgraduate Medical School of London, United Kingdom",London Postgraduate Medical and Dental Education,I4210103404,1
W2134239112,A TUBERCULIN SURVEY OF 1285 ADULTS,1957-03-01,44,journal-article,13407053,1,A5005277101,Daniela Giannini,"Ruchill Hospital, Glasgow, United Kingdom.",Ruchill Hospital,I2802808416,1
W2134239112,A TUBERCULIN SURVEY OF 1285 ADULTS,1957-03-01,44,journal-article,13407053,2,A5073057602,Richard G. Sloan,"Ruchill Hospital, Glasgow, United Kingdom.",Ruchill Hospital,I2802808416,1
W1991355280,SERUM-POTASSIUM LEVELS AS AN INDEX OF BODY CONTENT,1957-03-01,40,journal-article,13407040,1,A5038206825,C. T. G. Flear,,,,1
W1991355280,SERUM-POTASSIUM LEVELS AS AN INDEX OF BODY CONTENT,1957-03-01,40,journal-article,13407040,2,A5024513501,W. T. Cooke,,,,1
W1991355280,SERUM-POTASSIUM LEVELS AS AN INDEX OF BODY CONTENT,1957-03-01,40,journal-article,13407040,3,A5069154175,A Quinton,,,,1
W144192432,ADRENALECTOMY AND HYPOPHYSECTOMY FOR ADVANCED CANCER OF THE BREAST,1957-03-01,34,journal-article,13407044,1,A5090347997,Hedley Atkins,,,,1
W144192432,ADRENALECTOMY AND HYPOPHYSECTOMY FOR ADVANCED CANCER OF THE BREAST,1957-03-01,34,journal-article,13407044,2,A5063320854,Murray A. Falconer,,,,1
W144192432,ADRENALECTOMY AND HYPOPHYSECTOMY FOR ADVANCED CANCER OF THE BREAST,1957-03-01,34,journal-article,13407044,3,A5016479297,John Hayward,,,,1
W144192432,ADRENALECTOMY AND HYPOPHYSECTOMY FOR ADVANCED CANCER OF THE BREAST,1957-03-01,34,journal-article,13407044,4,A5067873315,K.S. Maclean,,,,1
W1763934388,POST-GASTRECTOMY STEATORRH$OElig;A AND PATCHY JEJUNAL ATROPHY,1957-02-01,33,journal-article,13407027,1,A5082144033,J. W. Paulley,"From the Ipswich Hospitals, United Kingdom",Ipswich Hospital,I4210160269,1
W323033726,RESPONSE TO ALCOHOL IN CHRONIC ALCOHOLICS WITH LIVER DISEASE,1957-02-01,33,journal-article,13407007,1,A5031249284,W.H.J. Summerskill,"and the Department of Medicine, Harvard Medical School, Boston, Massachusetts, United States; From the Thorndike Memorial Laboratory and Second and Fourth (Harvard) Medical Services, Boston City Hospital, United Kingdom",Harvard University,I136199984,1
W323033726,RESPONSE TO ALCOHOL IN CHRONIC ALCOHOLICS WITH LIVER DISEASE,1957-02-01,33,journal-article,13407007,2,A5014043888,StanleyJ. Wolfe,"and the Department of Medicine, Harvard Medical School, Boston, Massachusetts, United States; From the Thorndike Memorial Laboratory and Second and Fourth (Harvard) Medical Services, Boston City Hospital, United Kingdom",Harvard University,I136199984,1
W323033726,RESPONSE TO ALCOHOL IN CHRONIC ALCOHOLICS WITH LIVER DISEASE,1957-02-01,33,journal-article,13407007,3,A5020658063,Charles S. Davidson,"and the Department of Medicine, Harvard Medical School, Boston, Massachusetts, United States; From the Thorndike Memorial Laboratory and Second and Fourth (Harvard) Medical Services, Boston City Hospital, United Kingdom",Harvard University,I136199984,1
W2091486522,THE EXCRETION OF 17-KETOSTEROIDS IN THE URINE OF PATIENTS WITH GENERALISED CARCINOMATOSIS SECONDARY TO CARCINOMA OF THE BREAST,1957-03-01,32,journal-article,13407045,1,A5053740432,B. Allen,"GUY'S HOSPITAL, LONDON, United Kingdom",Guy's Hospital,I1298207432,1
W2091486522,THE EXCRETION OF 17-KETOSTEROIDS IN THE URINE OF PATIENTS WITH GENERALISED CARCINOMATOSIS SECONDARY TO CARCINOMA OF THE BREAST,1957-03-01,32,journal-article,13407045,2,A5016479297,John Hayward,"GUY'S HOSPITAL, LONDON, United Kingdom",Guy's Hospital,I1298207432,1
W2091486522,THE EXCRETION OF 17-KETOSTEROIDS IN THE URINE OF PATIENTS WITH GENERALISED CARCINOMATOSIS SECONDARY TO CARCINOMA OF THE BREAST,1957-03-01,32,journal-article,13407045,3,A5076095661,W. H. H. Merivale,"GUY'S HOSPITAL, LONDON, United Kingdom",Guy's Hospital,I1298207432,1
W2048385140,ISOLATION OF VIRUSES RELATED TO ECHO VIRUS TYPE 9 FROM OUTBREAKS OF ASEPTIC MENINGITIS,1957-03-01,29,journal-article,13407046,1,A5090982803,L. Stokes,,,,1
W2048385140,ISOLATION OF VIRUSES RELATED TO ECHO VIRUS TYPE 9 FROM OUTBREAKS OF ASEPTIC MENINGITIS,1957-03-01,29,journal-article,13407046,2,A5076043191,F. O. MacCallum,,,,1
W2048385140,ISOLATION OF VIRUSES RELATED TO ECHO VIRUS TYPE 9 FROM OUTBREAKS OF ASEPTIC MENINGITIS,1957-03-01,29,journal-article,13407046,3,A5044347518,G. P. B. Boissard,,,,1
W2048385140,ISOLATION OF VIRUSES RELATED TO ECHO VIRUS TYPE 9 FROM OUTBREAKS OF ASEPTIC MENINGITIS,1957-03-01,29,journal-article,13407046,4,A5023701157,A.D. Macrae,,,,1
W2010500690,A METHOD OF HYPOTHERMIA FOR OPEN HEART SURGERY,1957-03-01,26,journal-article,13407035,1,A5022960357,B.A. Sellick,,,,1
W2005605220,PITUITARY NECROSIS DUE TO IMPLANTS OF RADIOACTIVE GOLD AND YTTRIUM,1957-03-01,25,journal-article,13407057,1,A5087384379,Stretton Young,"From the Clinico-Pathological Laboratories of the Imperial Cancer Research Fund, United Kingdom",,,1
W2049435413,MENINGITIS OF VIRUS ORIGIN,1957-03-01,25,journal-article,13407048,1,A5016345402,Chava Eve Rotem,"LEICESTER ISOLATION HOSPITAL AND CHEST UNIT, United Kingdom",,,1
W2069036048,THE NATURAL HISTORY OF ULCERATIVE COLITIS,1957-03-01,22,journal-article,13407043,1,A5044981048,E. R. Cullinan,,,,1
W2069036048,THE NATURAL HISTORY OF ULCERATIVE COLITIS,1957-03-01,22,journal-article,13407043,2,A5054765970,Iain Macdougall,,,,1
W2013957381,THE CORRELATION BETWEEN URINARY ŒSTROGEN AND VAGINAL CYTOLOGY,1957-02-01,21,journal-article,13407011,1,A5087384379,Stretton Young,"From the Clinicopathological Laboratories, Imperial Cancer Research Fund, Royal College of Surgeons of England, United Kingdom",Royal College of Surgeons of England,I14746517,1
W2013957381,THE CORRELATION BETWEEN URINARY ŒSTROGEN AND VAGINAL CYTOLOGY,1957-02-01,21,journal-article,13407011,2,A5091585382,R. D. Bulbrook,"From the Clinicopathological Laboratories, Imperial Cancer Research Fund, Royal College of Surgeons of England, United Kingdom",Royal College of Surgeons of England,I14746517,1
W2013957381,THE CORRELATION BETWEEN URINARY ŒSTROGEN AND VAGINAL CYTOLOGY,1957-02-01,21,journal-article,13407011,3,A5059037652,F. C. Greenwood,"From the Clinicopathological Laboratories, Imperial Cancer Research Fund, Royal College of Surgeons of England, United Kingdom",Royal College of Surgeons of England,I14746517,1
W2068797761,"POLYNEURITIS AS A CAUSE OF "" AMYOTONIA CONGENITA """,1957-02-01,21,journal-article,13407024,1,A5072437866,Ruth Chambers,,,,1
W138991948,PARTIAL MEGALOBLASTIC ERYTHROPOIESIS,1957-03-01,20,journal-article,13407037,1,A5066655469,Jørgen Pedersen,"MEDICAL DEPARTMENT E, FREDERIKSBERG HOSPITAL, COPENHAGEN, DENMARK",Frederiksberg Hospital,I2801150652,1
W138991948,PARTIAL MEGALOBLASTIC ERYTHROPOIESIS,1957-03-01,20,journal-article,13407037,2,A5044920761,J Lund,"MEDICAL DEPARTMENT E, FREDERIKSBERG HOSPITAL, COPENHAGEN, DENMARK",Frederiksberg Hospital,I2801150652,1
W138991948,PARTIAL MEGALOBLASTIC ERYTHROPOIESIS,1957-03-01,20,journal-article,13407037,3,A5064649544,A. S. Ohlsen,"MEDICAL DEPARTMENT E, FREDERIKSBERG HOSPITAL, COPENHAGEN, DENMARK",Frederiksberg Hospital,I2801150652,1
W138991948,PARTIAL MEGALOBLASTIC ERYTHROPOIESIS,1957-03-01,20,journal-article,13407037,4,A5043973313,H. P. Østergaard Kristensen,"MEDICAL DEPARTMENT E, FREDERIKSBERG HOSPITAL, COPENHAGEN, DENMARK",Frederiksberg Hospital,I2801150652,1
W1563513318,SIX WEEKS IN: SIX WEEKS OUT A Geriatric Hospital Scheme for Rehabilitating the Aged and Relieving their Relatives,1957-02-01,19,journal-article,13407030,1,A5032158208,J. DeLargy,,,,1
W2144721987,PREGNANCY IN THE DIABETIC MOTHER WITH NEPHRITIS,1957-02-01,17,journal-article,13407012,1,A5053561797,T. E. Oppé,"and the Joslin Clinic, Boston, Massachusetts, , U.S.A.; From the Department of Pœdiatrics, Harvard Medical School, the Boston Lying-in Hospital, United Kingdom",Joslin Diabetes Center,I1293231726,1
W2144721987,PREGNANCY IN THE DIABETIC MOTHER WITH NEPHRITIS,1957-02-01,17,journal-article,13407012,2,A5070430293,David Yi-Yung Hsia,"and the Joslin Clinic, Boston, Massachusetts, , U.S.A.; From the Department of Pœdiatrics, Harvard Medical School, the Boston Lying-in Hospital, United Kingdom",Joslin Diabetes Center,I1293231726,1
W2144721987,PREGNANCY IN THE DIABETIC MOTHER WITH NEPHRITIS,1957-02-01,17,journal-article,13407012,3,A5085939140,SydneyS. Gellis,"and the Joslin Clinic, Boston, Massachusetts, , U.S.A.; From the Department of Pœdiatrics, Harvard Medical School, the Boston Lying-in Hospital, United Kingdom",Joslin Diabetes Center,I1293231726,1
W1530528799,PAGET'S DISEASE OF BONE ASSOCIATED WITH HASHIMOTO'S STRUMA LYMPHOMATOSA,1957-03-01,16,journal-article,13407034,1,A5087011879,R.W. Luxton,,,,1
W2059398667,ACUTE POLYNEURITIS TREATED WITH CORTISONE,1957-02-01,15,journal-article,13407008,1,A5083088752,G. S. Graveson,,,,1
W1953982559,THE CHANGING PATTERN OF LEUKqMIA,1957-02-01,13,journal-article,13407021,1,A5077602922,A.J. Lea,"POSTGRADUATE MEDICAL SCHOOL OF LONDON, United Kingdom",London Postgraduate Medical and Dental Education,I4210103404,1
W1953982559,THE CHANGING PATTERN OF LEUKqMIA,1957-02-01,13,journal-article,13407021,2,A5069872189,John D. Abbatt,"POSTGRADUATE MEDICAL SCHOOL OF LONDON, United Kingdom",London Postgraduate Medical and Dental Education,I4210103404,1
W2015584142,ENDOCARDIAL FIBROSIS OF UNKNOWN ORIGIN,1957-03-01,13,journal-article,13407039,1,A5022307823,JohnB. Penfold,"ESSEX COUNTY HOSPITAL, COLCHESTER, United Kingdom",Essex County Hospital,I4210166323,1
W2073438356,THE HEAT RESISTANCE OF DRIED SMALLPOX VACCINE,1957-03-01,13,journal-article,13407036,1,A5012175795,Ryan Cross,"VACCINE LYMPH DEPARTMENT, LISTER INSTITUTE OF PREVENTIVE MEDICINE, ELSTREE, HERTS, United Kingdom",Lister Institute of Preventive Medicine,I87208433,1
W2073438356,THE HEAT RESISTANCE OF DRIED SMALLPOX VACCINE,1957-03-01,13,journal-article,13407036,2,A5060329907,C. Kaplan,"VACCINE LYMPH DEPARTMENT, LISTER INSTITUTE OF PREVENTIVE MEDICINE, ELSTREE, HERTS, United Kingdom",Lister Institute of Preventive Medicine,I87208433,1
W2073438356,THE HEAT RESISTANCE OF DRIED SMALLPOX VACCINE,1957-03-01,13,journal-article,13407036,3,A5089695801,Douglas McClean,"VACCINE LYMPH DEPARTMENT, LISTER INSTITUTE OF PREVENTIVE MEDICINE, ELSTREE, HERTS, United Kingdom",Lister Institute of Preventive Medicine,I87208433,1
W1984924455,ACUTE PANCREATITIS IN A CHILD AGED 3 YEARS,1957-02-01,11,journal-article,13407029,1,A5014137611,B.W.T. Pender,,,,1
W1983820369,INDUCTION OF LABOUR TO PREVENT RECURRENT STILLBIRTH DUE TO HÆMOLYTIC DISEASE,1957-02-01,9,journal-article,13407010,1,A5037174940,William O. Walker,,,,1
W1983820369,INDUCTION OF LABOUR TO PREVENT RECURRENT STILLBIRTH DUE TO HÆMOLYTIC DISEASE,1957-02-01,9,journal-article,13407010,2,A5075738238,Sheilagh Murray,,,,1
W1983820369,INDUCTION OF LABOUR TO PREVENT RECURRENT STILLBIRTH DUE TO HÆMOLYTIC DISEASE,1957-02-01,9,journal-article,13407010,3,A5072495413,J. K. Russell,,,,1
W2060075179,TREATMENT OF GLUTETHIMIDE POISONING WITH BEMEGRIDE AND AMIPHENAZOLE,1957-02-01,9,journal-article,13407028,1,A5078887437,N.R. Rowell,,,,1
W2083064808,AN OUTBREAK OF ASEPTIC MENINGITIS OF VIRUS ORIGIN IN EAST SUFFOLK,1957-03-01,9,journal-article,13407047,1,A5090959708,A. Burlinghan,,,,1
W2083064808,AN OUTBREAK OF ASEPTIC MENINGITIS OF VIRUS ORIGIN IN EAST SUFFOLK,1957-03-01,9,journal-article,13407047,2,A5035903705,Daniel Garnett,,,,1
W2083064808,AN OUTBREAK OF ASEPTIC MENINGITIS OF VIRUS ORIGIN IN EAST SUFFOLK,1957-03-01,9,journal-article,13407047,3,A5036501982,D. van Zwanenberg,,,,1
W2989152733,HÆMATOGENOUS OSTEITIS IN THE NEWBORN,1957-03-01,9,journal-article,13407056,1,A5089016923,Joseph H. Boyes,,,,1
W2989152733,HÆMATOGENOUS OSTEITIS IN THE NEWBORN,1957-03-01,9,journal-article,13407056,2,A5044478793,Alison Bremner,,,,1
W2989152733,HÆMATOGENOUS OSTEITIS IN THE NEWBORN,1957-03-01,9,journal-article,13407056,3,A5043683064,G. A. Neligan,,,,1
W1568602924,LATENT HqMOLYSIS IN RHEUMATOID ARTHRITIS*1,1957-02-01,8,journal-article,13407026,1,A5060204138,P. C. McCrea,,,,1
W2086889567,A COMPARISON OF THE EFFECTS OF PHENOBARBITONE AND RESERPINE IN HYPERTENSION,1957-02-01,8,journal-article,13407023,1,A5035225067,Edward S. Cooper,"ST. MARY'S HOSPITAL, LONDON, United Kingdom",St Mary's Hospital,I4210106957,1
W2043444624,METABOLIC EFFECTS OF CARBUTAMIDE IN SELECTED DIABETICS,1957-03-01,7,journal-article,13407049,1,A5011155182,Paul Auguste Bastenie,"From the University Department of Medicine, St. Pierre Hospital, Brussels, Belgium",Centre Hospitalier Universitaire de Saint-Pierre,I4210154425,1
W2043444624,METABOLIC EFFECTS OF CARBUTAMIDE IN SELECTED DIABETICS,1957-03-01,7,journal-article,13407049,2,A5088574945,R. De Meutter,"From the University Department of Medicine, St. Pierre Hospital, Brussels, Belgium",Centre Hospitalier Universitaire de Saint-Pierre,I4210154425,1
W2043444624,METABOLIC EFFECTS OF CARBUTAMIDE IN SELECTED DIABETICS,1957-03-01,7,journal-article,13407049,3,A5032910161,V. Conard,"From the University Department of Medicine, St. Pierre Hospital, Brussels, Belgium",Centre Hospitalier Universitaire de Saint-Pierre,I4210154425,1
W2043444624,METABOLIC EFFECTS OF CARBUTAMIDE IN SELECTED DIABETICS,1957-03-01,7,journal-article,13407049,4,A5046571781,Jean Franckson,"From the University Department of Medicine, St. Pierre Hospital, Brussels, Belgium",Centre Hospitalier Universitaire de Saint-Pierre,I4210154425,1
W2043444624,METABOLIC EFFECTS OF CARBUTAMIDE IN SELECTED DIABETICS,1957-03-01,7,journal-article,13407049,5,A5073299363,T.C. Demanet,"From the University Department of Medicine, St. Pierre Hospital, Brussels, Belgium",Centre Hospitalier Universitaire de Saint-Pierre,I4210154425,1
W2078726624,TRACHEOTOMY FOR FLAIL CHEST,1957-03-01,7,journal-article,13407038,1,A5071469471,Stanley Hulman,,,,1
W2168650605,REFLECTIONS ON CIRCULATORY CONTROL*1,1957-02-01,5,journal-article,13407020,1,A5057047530,T. Cecil Gray,,,,1
W4254819432,HYPERTENSIVE STROKES,1957-03-01,4,journal-article,13407033,1,A5087776713,A. W. D. Leishman,,,,1
W70422878,NEPHROTIC SYNDROME,1957-02-01,4,journal-article,13407013,1,A5034920971,IanP. Ross,"THE LONDON HOSPITAL, LONDON, United Kingdom",Royal London Hospital,I2801259928,1
W70422878,NEPHROTIC SYNDROME,1957-02-01,4,journal-article,13407013,2,A5018408303,J. H. Ross,"THE LONDON HOSPITAL, LONDON, United Kingdom",Royal London Hospital,I2801259928,1
W1969032094,HOUSEHOLD INFECTION IN POLIOMYELITIS,1957-03-01,3,journal-article,13407042,1,A5036032701,C. C. Spicer,"CENTRAL PUBLIC HEALTH LABORATORY, LONDON, United Kingdom",Central Middlesex Hospital,I4210131790,1
W1969032094,HOUSEHOLD INFECTION IN POLIOMYELITIS,1957-03-01,3,journal-article,13407042,2,A5049210600,Jane McDonald,"CENTRAL PUBLIC HEALTH LABORATORY, LONDON, United Kingdom",Central Middlesex Hospital,I4210131790,1
W2003987914,INCIDENCE OF COMPLICATIONS AMONG ELDERLY HOSPITAL PATIENTS,1957-02-01,3,journal-article,13407025,1,A5033978713,Mercer Rang,"UNIVERSITY COLLEGE HOSPITAL, LONDON, United Kingdom",University College Hospital,I1289784979,1
W2011628957,CASUAL EXPOSURE OF NURSES TO X RADIATION,1957-02-01,3,journal-article,13407018,1,A5062185168,Bruce Godfrey,,,,1
W2011628957,CASUAL EXPOSURE OF NURSES TO X RADIATION,1957-02-01,3,journal-article,13407018,2,A5010395682,S. B. Osborn,"PHYSICS DEPARTMENT, UNIVERSITY COLLEGE HOSPITAL, LONDON, United Kingdom",University College Hospital,I1289784979,1
W2011628957,CASUAL EXPOSURE OF NURSES TO X RADIATION,1957-02-01,3,journal-article,13407018,3,A5015865577,DaphneJ. Templeton,,,,1
W1971678759,PEDICULOSIS CAPITIS A COMPARISON OF TWO REMEDIES,1957-02-01,2,journal-article,13407032,1,A5024966184,Irving Nelson,,,,1
W1989595503,THE PREVENTION OF TUBERCULOSIS,1957-03-01,1,journal-article,13407055,1,A5032110871,William D. Brooks,,,,1
W2091066669,SYMMETRICAL PERIPHERAL GANGRENE AS A TOXIC REACTION TO SULPHAMEZATHINE AND PENICILLIN,1957-03-01,1,journal-article,13407051,1,A5052411198,Joshua Barber,,,,1
W2091066669,SYMMETRICAL PERIPHERAL GANGRENE AS A TOXIC REACTION TO SULPHAMEZATHINE AND PENICILLIN,1957-03-01,1,journal-article,13407051,2,A5012875534,Y.A. Macilwaine,,,,1
W2165066229,A GIANT DIVERTICULUM OF THE BLADDER,1957-02-01,1,journal-article,13407014,1,A5052973346,Allan Young,,,,1
W2010686569,MORTALITY: A CHANGING PATTERN,1957-02-01,0,journal-article,13407019,1,A5053917479,J.A. Farrer,,,,1
W2028047998,THE UNIVERSITY HOSPITAL,1957-02-01,0,journal-article,13407031,1,A5033589240,DavidH. Patey,,,,1
W2049925673,CLINICAL PICTURE OF SICKLE-CELL DISEASE,1957-02-01,0,journal-article,13407015,1,A5071061824,H. Lehmann,"St. Bartholomew's Hospital, London, E.C.1, United Kingdom",St Bartholomew's Hospital,I1307195382,1
W326551625,PAPWORTH'S RESULTS,1957-03-01,0,journal-article,13407052,1,A5080961884,Owen Clarke,,,,1
W326551625,PAPWORTH'S RESULTS,1957-03-01,0,journal-article,13407052,2,A5088189848,Donna M. MacCallum,,,,1
W326551625,PAPWORTH'S RESULTS,1957-03-01,0,journal-article,13407052,3,A5006492096,Rosemarie Murphy,,,,1
W326551625,PAPWORTH'S RESULTS,1957-03-01,0,journal-article,13407052,4,A5014791611,R. R. Trail,,,,1
W2095015222,LESIONS OF THE KIDNEY IN ACUTE RENAL FAILURE FOLLOWING SHOCK,1957-03-01,97,journal-article,13407077,1,A5000841401,Claus Brun,"From 3rd Department and Central Clinical Laboratory, Kommunehospitalet, Copenhagen, Denmark",Kommunedata (Denmark),I4210107128,1
W2095015222,LESIONS OF THE KIDNEY IN ACUTE RENAL FAILURE FOLLOWING SHOCK,1957-03-01,97,journal-article,13407077,2,A5087855722,O. Munck,"From 3rd Department and Central Clinical Laboratory, Kommunehospitalet, Copenhagen, Denmark",Kommunedata (Denmark),I4210107128,1
W2747003740,INSULIN TREATMENT OF SCHIZOPHRENIA,1957-03-01,72,journal-article,13407078,1,A5008467103,Brian Ackner,,,,1
W2747003740,INSULIN TREATMENT OF SCHIZOPHRENIA,1957-03-01,72,journal-article,13407078,2,A5054792968,Arthur Harris,,,,1
W2747003740,INSULIN TREATMENT OF SCHIZOPHRENIA,1957-03-01,72,journal-article,13407078,3,A5073618142,Andrew Oldham,,,,1
W2067841298,THE EFFECT OF AN AEROSOL DETERGENT IN CHRONIC BRONCHITIS,1957-03-01,42,journal-article,13407079,1,A5027178302,K.N.V. Palmer,,,,1
W2066370733,CONTROL OF AN OUTBREAK OF STAPHYLOCOCCAL INFECTION IN A HOSPITAL,1957-03-01,40,journal-article,13407090,1,A5038548694,W. A. Gillespie,"UNITED BRISTOL HOSPITALS, United Kingdom",,,1
W2066370733,CONTROL OF AN OUTBREAK OF STAPHYLOCOCCAL INFECTION IN A HOSPITAL,1957-03-01,40,journal-article,13407090,2,A5080807210,V. G. Alder,"UNITED BRISTOL HOSPITALS, United Kingdom",,,1
W2048623565,FURTHER STUDIES IN PREDIABETES,1957-03-01,29,journal-article,13407081,1,A5059320623,W. P. U. Jackson,,,,1
W2048623565,FURTHER STUDIES IN PREDIABETES,1957-03-01,29,journal-article,13407081,2,A5070287090,N. J. Woolf,,,,1
W2048623565,FURTHER STUDIES IN PREDIABETES,1957-03-01,29,journal-article,13407081,3,A5020963177,Adrienne Schmidt,,,,1
W2008983676,A METHOD FOR EVALUATION OF HYPNOTIC DRUGS,1957-03-01,13,journal-article,13407060,1,A5082343217,Bernard Isaacs,,,,1
W2015374484,FRACTURES OF THE FEMORAL NECK,1957-03-01,13,journal-article,13407075,1,A5058003652,D. Murray,"SOUTHERN GENERAL HOSPITAL, GLASGOW, United Kingdom",Southern General Hospital,I2802050120,1
W2015374484,FRACTURES OF THE FEMORAL NECK,1957-03-01,13,journal-article,13407075,2,A5086058064,Stuart Young,"SOUTHERN GENERAL HOSPITAL, GLASGOW, United Kingdom",Southern General Hospital,I2802050120,1
W2021000895,THE EFFECT OF QUINIDINE ON POTASSIUM FLUX,1957-03-01,12,journal-article,13407065,1,A5032916648,Niilo T. Kärki,"Department of Biochemistry. Radcliffe Infirmary, Oxford, United Kingdom",University of Oxford,I40120149,1
W2021000895,THE EFFECT OF QUINIDINE ON POTASSIUM FLUX,1957-03-01,12,journal-article,13407065,2,A5055755150,GeorgeP. Burn,"Department of Biochemistry. Radcliffe Infirmary, Oxford, United Kingdom",University of Oxford,I40120149,1
W2021000895,THE EFFECT OF QUINIDINE ON POTASSIUM FLUX,1957-03-01,12,journal-article,13407065,3,A5018584689,J. H. Burn,"Department of Biochemistry. Radcliffe Infirmary, Oxford, United Kingdom",University of Oxford,I40120149,1
W1485204383,STEROID THERAPY IN MUMPS ORCHITIS,1957-05-01,11,journal-article,13411895,1,A5043366931,G. W. Zeluff,,,,1
W1485204383,STEROID THERAPY IN MUMPS ORCHITIS,1957-05-01,11,journal-article,13411895,2,A5009951790,Thomas J. Fatherree,,,,1
W1993898030,NEISSERIA FLAVESCENS AS A CAUSE OF MENINGITIS,1957-03-01,11,journal-article,13407080,1,A5041572167,A.W. Prentice,,,,1
W1606403969,POLYCYTHEMIA SECONDARY TO RESPIRATORY DISTURBANCES IN POLIOMYELITIS,1957-04-01,10,journal-article,13411880,1,A5048279630,Reuben M. Cherniack,,,,1
W1606403969,POLYCYTHEMIA SECONDARY TO RESPIRATORY DISTURBANCES IN POLIOMYELITIS,1957-04-01,10,journal-article,13411880,2,A5074033176,William Ewart,,,,1
W1606403969,POLYCYTHEMIA SECONDARY TO RESPIRATORY DISTURBANCES IN POLIOMYELITIS,1957-04-01,10,journal-article,13411880,3,A5035422053,J. A. Hildes,,,,1
W2984016150,PERIODIC HEALTH EXAMINATIONS,1957-04-01,9,journal-article,13411883,1,A5052961873,Eugene J. Morhous,,,,1
W2984016150,PERIODIC HEALTH EXAMINATIONS,1957-04-01,9,journal-article,13411883,2,A5069098690,James P. Baker,,,,1
W2984016150,PERIODIC HEALTH EXAMINATIONS,1957-04-01,9,journal-article,13411883,3,A5007767108,H. Charles Ballou,,,,1
W2984016150,PERIODIC HEALTH EXAMINATIONS,1957-04-01,9,journal-article,13411883,4,A5057406208,Edgar L. Crumpacker,,,,1
