PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	AMATO, I				AMATO, I			A FAT-FREE SURVEY	SCIENCE			English	Letter																			0	0	0	0	3	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 7	1991	252	5011					1373	1373						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FP868	17772904				2022-12-28	WOS:A1991FP86800016
J	AMATO, I				AMATO, I			HOUSE VOTE REVIVES FERMILAB INJECTOR	SCIENCE			English	Editorial Material																			0	0	0	0	3	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 7	1991	252	5011					1373	1373						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FP868	17772904				2022-12-28	WOS:A1991FP86800017
J	FLAM, F				FLAM, F			BETTER TESTS FOR THE DEPRESSED	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 9	1991	253	5020					621	621						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	GA304	17772356				2022-12-28	WOS:A1991GA30400021
J	AMATO, I				AMATO, I			GALILEO ANTENNA - 1 JPL ENGINEERS - 0	SCIENCE			English	Editorial Material																		1991, SCIENCE, V252, P638	1	0	0	0	3	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 7	1991	252	5011					1373	1373						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FP868	17772904				2022-12-28	WOS:A1991FP86800015
J	AMATO, I				AMATO, I			TEACHING DAVIDS VS RESEARCH GOLIATHS	SCIENCE			English	Editorial Material																			0	0	0	0	3	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 7	1991	252	5011					1373	1373						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	FP868	17772904				2022-12-28	WOS:A1991FP86800018
J	FLAM, F				FLAM, F			BIOTECH GOES BATTY	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 9	1991	253	5020					621	621						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GA304	17772356				2022-12-28	WOS:A1991GA30400020
J	FLAM, F				FLAM, F			LEAD POLLUTERS GET PUNISHED	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 9	1991	253	5020					621	621						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GA304	17772356				2022-12-28	WOS:A1991GA30400022
J	FLAM, F				FLAM, F			HOUSE BILL TELLS NIH TO STRESS WOMEN	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 9	1991	253	5020					621	621						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GA304	17772356				2022-12-28	WOS:A1991GA30400019
J	HOLDEN, C				HOLDEN, C			OCEAN VIDEO	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 24	1990	249	4971					855	855						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DV751	17773096				2022-12-28	WOS:A1990DV75100025
J	HOLDEN, C				HOLDEN, C			LIZZIE, QUEEN OF SCOTS	SCIENCE			English	Editorial Material																		WOOD S, 1990, SCIENCE, V249, P160	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 24	1990	249	4971					855	855						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DV751	17773096				2022-12-28	WOS:A1990DV75100023
J	HOLDEN, C				HOLDEN, C			ECONOMIST TO HEAD IIASA	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 24	1990	249	4971					855	855						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DV751	17773096				2022-12-28	WOS:A1990DV75100024
J	HOLDEN, C				HOLDEN, C			EUROPEAN WEATHER FORECASTERS GET ONE RIGHT	SCIENCE			English	Editorial Material																		1988, SCIENCE, V239, P1238	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 9	1990	247	4943					633	633						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CM843	17771876				2022-12-28	WOS:A1990CM84300020
J	LENTS, JM				LENTS, JM			AIR-POLLUTION BENEFIT-COST ASSESSMENT	SCIENCE			English	Letter											LENTS, JM (corresponding author), S COAST AIR QUAL MANAGEMENT DIST,9150 FLAIR DR,ELMONTE,CA 91731, USA.							DETELS R, 1991, AM J PUBLIC HEALTH, V81, P350, DOI 10.2105/AJPH.81.3.350	1	2	2	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 9	1991	253	5020					607	608		10.1126/science.253.5020.607-a	http://dx.doi.org/10.1126/science.253.5020.607-a			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	GA304	17772347				2022-12-28	WOS:A1991GA30400004
J	FRIEDMAN, RM				FRIEDMAN, RM			AIR-POLLUTION BENEFIT-COST ASSESSMENT	SCIENCE			English	Letter											FRIEDMAN, RM (corresponding author), US CONGRESS, OFF TECHNOL ASSESSMENT, WASHINGTON, DC 20510 USA.							KRUPNICK AJ, 1988, HLTH AGR BENEFITS RE; 1989, OTA0412 OFF TECHN AS	2	2	2	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	AUG 9	1991	253	5020					607	607		10.1126/science.253.5020.607-a	http://dx.doi.org/10.1126/science.253.5020.607-a			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	GA304	17772347				2022-12-28	WOS:A1991GA30400003
J	HOLDEN, C				HOLDEN, C			UNITED-STATES-SOVIET DIABETES PROJECT	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 9	1990	247	4943					633	633						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CM843	17771876				2022-12-28	WOS:A1990CM84300021
J	HSU, C				HSU, C			CAREER ISSUES	SCIENCE			English	Letter											HSU, C (corresponding author), ADVENT INT CORP,1875 S GRANT ST,SUITE 310E,SAN MATEO,CA 94402, USA.							KOSHLAND DE, 1994, SCIENCE         0923, P1787	1	2	2	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	NOV 25	1994	266	5189					1307	1308		10.1126/science.266.5189.1307-a	http://dx.doi.org/10.1126/science.266.5189.1307-a			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	PT632	17772825				2022-12-28	WOS:A1994PT63200008
J	KERR, RA				KERR, RA			AFTER LOMA PRIETA, UNCERTAINTY REMAINS	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 24	1990	249	4971					860	861		10.1126/science.249.4971.860	http://dx.doi.org/10.1126/science.249.4971.860			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DV751	17773098				2022-12-28	WOS:A1990DV75100028
J	SUN, M				SUN, M			TRANSLATION SERVICE THROWS IN THE TOWEL	SCIENCE			English	Editorial Material																		1987, SCIENCE, V238, P1032	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 25	1988	239	4847					1482	1482						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	M6159	17772740				2022-12-28	WOS:A1988M615900011
J	SUN, M				SUN, M			ESTIMATE OF FOREIGN SSC FUNDS DRAWS FIRE	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 25	1988	239	4847					1482	1482						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	M6159	17772740				2022-12-28	WOS:A1988M615900008
J	HOLDEN, C				HOLDEN, C			CAREER ISSUES - RESPONSE	SCIENCE			English	Letter																		NELSON, 1994, SCIENCE         1028, P532; NELSON, 1993, SCIENCE         0924, P1769; NELSON, 1994, SCIENCE         0923, P1923; NELSON, 1994, SCIENCE         0923, P1931; NELSON, 1992, SCIENCE         0918, P1738; NELSON, 1992, SCIENCE         0918, P1726	6	2	2	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	NOV 25	1994	266	5189					1307	1307		10.1126/science.266.5189.1307-a	http://dx.doi.org/10.1126/science.266.5189.1307-a			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	PT632	17772825				2022-12-28	WOS:A1994PT63200007
J	HOLDEN, C				HOLDEN, C			PATENT COURT GETS 1ST SCIENTIST	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 9	1990	247	4943					633	633						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	CM843	17771876				2022-12-28	WOS:A1990CM84300022
J	SUN, M				SUN, M			MORE MONEY FOR COSTA-RICA PARKS	SCIENCE			English	Editorial Material																		SCIENCE, V239, P1366	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 25	1988	239	4847					1482	1482						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	M6159	17772740				2022-12-28	WOS:A1988M615900010
J	KERR, RA				KERR, RA			WORSE NEWS FOR THE BAY AREA	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	AUG 24	1990	249	4971					860	860		10.1126/science.249.4971.860	http://dx.doi.org/10.1126/science.249.4971.860			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DV751	17773098				2022-12-28	WOS:A1990DV75100029
J	HOLDEN, C				HOLDEN, C			ROOM AT THE TOP	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 9	1990	247	4943					633	633						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	CM843	17771876				2022-12-28	WOS:A1990CM84300023
J	Malakoff, D				Malakoff, D			Nuclear espionage - Report details spying on touring scientists	SCIENCE			English	News Item																			0	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075			SCIENCE	Science	JUN 30	2000	288	5475					2300	2301		10.1126/science.288.5475.2300	http://dx.doi.org/10.1126/science.288.5475.2300			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	329NP	17769833				2022-12-28	WOS:000087913400006
J	HELM, RC				HELM, RC			MARINE MAMMALS AND THE EXXON-VALDEZ - LOUGHLIN,TR	SCIENCE			English	Book Review											HELM, RC (corresponding author), US FISH & WILDLIFE SERV,PORTLAND,OR 97232, USA.							Loughlin TR, 1994, MARINE MAMMALS EXXON	1	0	1	0	5	AMER ASSOC ADVAN SCIENCE	WASHINGTON	1333 H ST NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 31	1995	267	5206					2013	2014		10.1126/science.267.5206.2013	http://dx.doi.org/10.1126/science.267.5206.2013			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	QQ068	17770115				2022-12-28	WOS:A1995QQ06800053
J	ARRIGO, KR; MCCLAIN, CR				ARRIGO, KR; MCCLAIN, CR			SPRING PHYTOPLANKTON PRODUCTION IN THE WESTERN ROSS SEA	SCIENCE			English	Article							MARGINAL ICE-ZONE; MCMURDO SOUND; ANTARCTICA; OCEAN; COMMUNITIES; PATTERNS; BIGHT	Coastal zone color scanner (CZCS) imagery of the western Ross Sea revealed the presence of an intense phytoplankton bloom covering >106,000 square kilometers in early December 1978. This bloom developed inside the Ross Sea polynya, within 2 weeks of initial polynya formation in late November. Primary productivity calculated from December imagery (3.9 grams of carbon per square meter per day) was up to four times the values measured during in situ studies in mid-January to February 1979. Inclusion of this early season production yields a spring-to-summer estimate of 141 to 171 grams of carbon per square meter, three to four times the values previously reported for the western Ross Sea.			ARRIGO, KR (corresponding author), NASA,GODDARD SPACE FLIGHT CTR,GREENBELT,MD 20771, USA.			Arrigo, Kevin/0000-0002-7364-876X				ARRIGO KR, 1994, NASA TM104566 GODD S, V32; BARRY JP, 1988, POLAR BIOL, V8, P367, DOI 10.1007/BF00442028; BARRY JP, 1988, POLAR BIOL, V8, P377, DOI 10.1007/BF00442029; Biggs D.C., 1985, P93; BIGGS DC, 1985, 856T TEX A M U DEP O; COMISO JC, 1986, J GEOPHYS RES-OCEANS, V91, P9663, DOI 10.1029/JC091iC08p09663; DEMASTER DJ, 1992, OCEANOGRAPHY, V5, P146, DOI DOI 10.5670/OCEANOG.1992.03; ELSAYED SZ, 1983, DEEP-SEA RES, V30, P871, DOI 10.1016/0198-0149(83)90005-5; EPPLEY RW, 1985, J PLANKTON RES, V7, P57, DOI 10.1093/plankt/7.1.57; GORDON HR, 1983, APPL OPTICS, V22, P20, DOI 10.1364/AO.22.000020; Holm-Hansen O., 1977, ADAPTATIONS ANTARCTI, P11; MCCLAIN CR, 1991, NASA TM100728 GODD S; MITCHELL BG, 1991, DEEP-SEA RES, V38, P1009; MUELLER JL, 1988, APPL OPTICS, V27, P438, DOI 10.1364/AO.27.000438; PALMISANO AC, 1986, J PLANKTON RES, V8, P891, DOI 10.1093/plankt/8.5.891; SMITH WO, 1990, LIMNOL OCEANOGR, V35, P809, DOI 10.4319/lo.1990.35.4.0809; SMITH WO, 1986, BIOSCIENCE, V36, P251, DOI 10.2307/1310215; SMITH WO, 1990, ANTARCT J US, V25, P179; SULLIVAN CW, 1993, SCIENCE, V262, P1832, DOI 10.1126/science.262.5141.1832; WILSON DL, 1986, DEEP-SEA RES, V33, P1375, DOI 10.1016/0198-0149(86)90041-5	20	122	124	4	18	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	OCT 14	1994	266	5183					261	263		10.1126/science.266.5183.261	http://dx.doi.org/10.1126/science.266.5183.261			3	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	PM134	17771447				2022-12-28	WOS:A1994PM13400029
J	SOLOW, AR				SOLOW, AR			TIME-SERIES PREDICTION - FORECASTING THE FUTURE AND UNDERSTANDING THE PAST - WEIGEND,AS, GERSHENFELD,NA	SCIENCE			English	Book Review											SOLOW, AR (corresponding author), WOODS HOLE OCEANOG INST,WOODS HOLE,MA 02543, USA.							Weigend A. S., 1993, TIME SERIES PREDICTI	1	7	7	4	23	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	SEP 16	1994	265	5179					1745	1746		10.1126/science.265.5179.1745	http://dx.doi.org/10.1126/science.265.5179.1745			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	PG284	17770902				2022-12-28	WOS:A1994PG28400041
