PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	HOLDEN, C				HOLDEN, C			NEA DUMPS ON SCIENCE ART	SCIENCE			English	Editorial Material																		WHOLE EARTH CATALOG	1	5	5	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1515	1515						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EM931	17818279				2022-12-28	WOS:A1990EM93100025
J	HAMILTON, D				HAMILTON, D			LEAKY PIPES DELAY ASTRONOMY MISSION	SCIENCE			English	Editorial Material																		1990, SCIENCE, V248, P1081	1	0	0	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 22	1990	248	4962					1486	1486						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DK408	17818299				2022-12-28	WOS:A1990DK40800015
J	HAMILTON, D				HAMILTON, D			CENSUS ADJUSTMENT CONSTITUTIONAL	SCIENCE			English	Editorial Material																			0	0	0	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 22	1990	248	4962					1486	1486						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	DK408	17818299				2022-12-28	WOS:A1990DK40800018
J	HOLDEN, C				HOLDEN, C			PARADIGM WARS	SCIENCE			English	Editorial Material																		[Anonymous], STRUCTURE SCI REVOLU	1	5	5	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1515	1515						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	EM931	17818279				2022-12-28	WOS:A1990EM93100027
J	HOLDEN, C				HOLDEN, C			VIROLOGY DEAD, SAYS DUESBERG	SCIENCE			English	Editorial Material																			0	1	1	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1514	1514						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EM931	17818276				2022-12-28	WOS:A1990EM93100022
J	HOLDEN, C				HOLDEN, C			SMALL SCIENCE SQUEEZE	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 20	1992	255	5051					1507	1507						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HJ809	17820156				2022-12-28	WOS:A1992HJ80900020
J	HAMILTON, D				HAMILTON, D			COLD FUSION CLAIMS A VICTIM	SCIENCE			English	Editorial Material																		1990, SCIENCE, V248, P1299	1	0	0	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 22	1990	248	4962					1486	1486						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DK408	17818299				2022-12-28	WOS:A1990DK40800019
J	HOLDEN, C				HOLDEN, C			STRANGE BUGFELLOWS	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 20	1992	255	5051					1507	1507						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HJ809	17820156				2022-12-28	WOS:A1992HJ80900018
J	HOLDEN, C				HOLDEN, C			CYANIDE IN THEM THAR HILLS	SCIENCE			English	Editorial Material																			0	1	1	0	2	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1514	1514						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EM931	17818276				2022-12-28	WOS:A1990EM93100023
J	CRAWFORD, M				CRAWFORD, M			BEVILL WANTS FOREIGN SSC FUNDING UP FRONT	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 7	1989	244	4900					24	24						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T9998	17818836				2022-12-28	WOS:A1989T999800009
J	CRAWFORD, M				CRAWFORD, M			DOE BOOSTS RESEARCH FOR DEFENSE CLEANUP	SCIENCE			English	Editorial Material																			0	1	1	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	APR 7	1989	244	4900					24	24						1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T9998	17818836				2022-12-28	WOS:A1989T999800010
J	POOL, R				POOL, R			NEW SUPERCONDUCTOR USES ELECTRONS	SCIENCE			English	Editorial Material																			0	3	3	0	4	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 10	1989	243	4892					741	741		10.1126/science.243.4892.741-a	http://dx.doi.org/10.1126/science.243.4892.741-a			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T1604	17820419				2022-12-28	WOS:A1989T160400025
J	VARMA, CM; ZAANEN, J				VARMA, CM; ZAANEN, J			FULLERENE SUPERCONDUCTIVITY AND THE DYNAMIC JAHN-TELLER EFFECT - RESPONSE	SCIENCE			English	Letter											VARMA, CM (corresponding author), AT&T BELL LABS, 600 MT AVE, MURRAY HILL, NJ 07974 USA.								0	3	3	1	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	MAR 20	1992	255	5051					1490	1491		10.1126/science.255.5051.1490-d	http://dx.doi.org/10.1126/science.255.5051.1490-d			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HJ809	17820143				2022-12-28	WOS:A1992HJ80900006
J	POOL, R				POOL, R			SUPERCONDUCTIVITY IN A NICKEL-OXIDE	SCIENCE			English	Editorial Material																			0	3	3	0	4	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 10	1989	243	4892					741	741		10.1126/science.243.4892.741-a	http://dx.doi.org/10.1126/science.243.4892.741-a			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T1604	17820419				2022-12-28	WOS:A1989T160400026
J	KOBAYASHI, A; GREY, F; WILLIAMS, RS; AONO, M				KOBAYASHI, A; GREY, F; WILLIAMS, RS; AONO, M			FORMATION OF NANOMETER-SCALE GROOVES IN SILICON WITH A SCANNING TUNNELING MICROSCOPE	SCIENCE			English	Article							SURFACE MODIFICATIONS; MANIPULATION; EMISSION	Grooves a few nanometers wide can be formed on a Si(111) surface with a scanning tunneling microscope when the tip is above a critical voltage. This may provide a promising approach to nanodevice fabrication. The dependence of the critical voltage on tunneling current, tip polarity, and tip material was studied with silver, gold, platinum, and tungsten tips. The results are consistent with field emission of positive and negative silicon ions. The variation of critical voltage with current is explained quantitatively by a simple tunneling equation that includes the effect of the contact potential between tip and sample.	ERATO, JRDO, AONO ATOMCRAFT PROJECT, 5-9-9 TOHKOHDAI, TSUKUBA, IBARAKI 30026, JAPAN; UNIV CALIF LOS ANGELES, DEPT CHEM & BIOCHEM, LOS ANGELES, CA 90024 USA	Japan Science & Technology Agency (JST); University of California System; University of California Los Angeles			Williams, R. Stanley/A-8281-2009	Williams, R. Stanley/0000-0003-0213-4259				BECKER RS, 1987, NATURE, V325, P419, DOI 10.1038/325419a0; BECKER RS, 1990, PHYS REV LETT, V65, P1917, DOI 10.1103/PhysRevLett.65.1917; BOLAND JJ, 1991, J VAC SCI TECHNOL B, V9, P764, DOI 10.1116/1.585507; BROMMER KD, 1992, PHYS REV LETT, V68, P1355, DOI 10.1103/PhysRevLett.68.1355; DOBISZ EA, 1991, J VAC SCI TECHNOL B, V9, P3024, DOI 10.1116/1.585362; EIGLER DM, 1991, NATURE, V352, P600, DOI 10.1038/352600a0; GARNAES J, 1990, J VAC SCI TECHNOL A, V8, P441, DOI 10.1116/1.576417; GOMER R, 1986, IBM J RES DEV, V30, P428, DOI 10.1147/rd.304.0428; GRAY DE, 1972, AM I PHYSICS HDB; LANG ND, 1992, PHYS REV B, V45, P13599, DOI 10.1103/PhysRevB.45.13599; LYO IW, 1990, J PHYS CHEM-US, V94, P4400, DOI 10.1021/j100374a009; LYO IW, 1991, SCIENCE, V253, P173, DOI 10.1126/science.253.5016.173; MAMIN HJ, 1990, PHYS REV LETT, V65, P2418, DOI 10.1103/PhysRevLett.65.2418; MCBRIDE SE, 1991, APPL PHYS LETT, V59, P3056, DOI 10.1063/1.105792; MISKOVSKY NM, 1992, PHYS REV LETT, V69, P2427, DOI 10.1103/PhysRevLett.69.2427; RABE JP, 1991, APPL PHYS LETT, V58, P702, DOI 10.1063/1.104520; SCHIMMEL T, 1991, APPL PHYS LETT, V58, P1039, DOI 10.1063/1.104416; SIMMONS JG, 1963, J APPL PHYS, V34, P1793, DOI 10.1063/1.1702682; STROSCIO JA, 1991, SCIENCE, V254, P1319, DOI 10.1126/science.254.5036.1319; TERSOFF J, 1985, PHYS REV B, V31, P805, DOI 10.1103/PhysRevB.31.805; TSONG TT, 1991, PHYS REV B, V44, P13703, DOI 10.1103/PhysRevB.44.13703; Tsong TT, 1990, ATOM PROBE FIELD ION; UCHIDA H, UNPUB	23	164	167	0	20	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA	0036-8075	1095-9203		SCIENCE	Science	MAR 19	1993	259	5102					1724	1726		10.1126/science.259.5102.1724	http://dx.doi.org/10.1126/science.259.5102.1724			3	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	KT810	17816889				2022-12-28	WOS:A1993KT81000028
J	CHERFAS, J				CHERFAS, J			2 BOMB ATTACKS ON SCIENTISTS IN THE UK	SCIENCE			English	Editorial Material																			0	2	2	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 22	1990	248	4962					1485	1485		10.1126/science.248.4962.1485	http://dx.doi.org/10.1126/science.248.4962.1485			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DK408	17818298				2022-12-28	WOS:A1990DK40800014
J	DICKSON, D				DICKSON, D			REHABILITATION OF GESSEN,B.M. - REPLY	SCIENCE			English	Letter																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 10	1989	243	4892					713	713		10.1126/science.243.4892.713-b	http://dx.doi.org/10.1126/science.243.4892.713-b			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	T1604	17820407				2022-12-28	WOS:A1989T160400004
J	DICKSON, D				DICKSON, D			MORE RESTRUCTURING URGED FOR BRITISH-UNIVERSITIES	SCIENCE			English	Editorial Material																		1988, SCIENCE, V240, P1270	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 2	1988	242	4883					1241	1241		10.1126/science.242.4883.1241	http://dx.doi.org/10.1126/science.242.4883.1241			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Science & Technology - Other Topics	R1359	17817064				2022-12-28	WOS:A1988R135900012
J	PANTOJA, O; GELLI, A; BLUMWALD, E				PANTOJA, O; GELLI, A; BLUMWALD, E			VOLTAGE-DEPENDENT CALCIUM CHANNELS IN PLANT VACUOLES	SCIENCE			English	Article							ION CHANNELS; MAIZE COLEOPTILES; PLASMA-MEMBRANE; GATING BEHAVIOR; ATPASE; CELLS; SELECTIVITY	Free calcium (Ca2+) in the cytoplasm of plant cells is important for the regulation of many cellular processes and the transduction of stimuli. Control of cytoplasmic Ca2+ involves the activity of pumps, carriers, and possibly ion channels. The patch-clamp technique was used to study Ca2+ channels in the vacuole of sugar beet cells. Vacuolar currents showed inward rectification at negative potentials, with a single-channel conductance of 40 picosiemens and an open probability dependent on potential. Channels were inhibited by verapamil and lanthanum. These channels could participate in the regulation of cytoplasmic Ca2+ by sequestering Ca2+ inside the vacuole.	UNIV TORONTO,DEPT BOT,CTR PLANT BIOTECHNOL,TORONTO M5S 3B2,ONTARIO,CANADA	University of Toronto			Blumwald, Eduardo/Y-2751-2019; Pantoja, Omar/H-5981-2012	Pantoja, Omar/0000-0002-6538-9059				ALEXANDRE J, 1990, NATURE, V343, P567, DOI 10.1038/343567a0; BERRIDGE MJ, 1989, NATURE, V341, P197, DOI 10.1038/341197a0; BRAUER M, 1990, PLANTA, V182, P236, DOI 10.1007/BF00197117; BRIARS SA, 1988, PLANTA, V176, P283, DOI 10.1007/BF00392457; CARAFOLI E, 1987, ANNU REV BIOCHEM, V56, P395, DOI 10.1146/annurev.bi.56.070187.002143; GEHRING CA, 1990, NATURE, V345, P528, DOI 10.1038/345528a0; HAMILL OP, 1981, PFLUG ARCH EUR J PHY, V391, P85, DOI 10.1007/BF00656997; HEDRICH R, 1987, NATURE, V329, P833, DOI 10.1038/329833a0; HESS P, 1984, NATURE, V311, P538, DOI 10.1038/311538a0; HESS P, 1986, J GEN PHYSIOL, V88, P293, DOI 10.1085/jgp.88.3.293; Hille B, 1984, IONIC CHANNELS EXCIT; LABARCA P, 1980, J GEN PHYSIOL, V76, P397, DOI 10.1085/jgp.76.4.397; Martell A. E., 1974, CRITICAL STABILITY C; PANTOJA O, 1989, FEBS LETT, V255, P92, DOI 10.1016/0014-5793(89)81067-1; PANTOJA O, IN PRESS J MEMBR BIO; RASICALDOGNO F, 1987, PLANT PHYSIOL, V83, P994, DOI 10.1104/pp.83.4.994; SCHROEDER JI, 1991, PLANT CELL, V3, P555, DOI 10.2307/3869184; SCHROEDER JI, 1989, NATURE, V338, P427, DOI 10.1038/338427a0; SCHUMAKER KS, 1985, PLANT PHYSIOL, V79, P1111, DOI 10.1104/pp.79.4.1111; TSIEN RW, 1987, ANNU REV BIOPHYS BIO, V16, P265; TSIEN RW, 1990, ANNU REV CELL BIOL, V6, P715, DOI 10.1146/annurev.cb.06.110190.003435; WILLIAMSON JR, 1989, ANNU REV PHYSIOL, V51, P107, DOI 10.1146/annurev.ph.51.030189.000543	22	68	72	0	5	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 20	1992	255	5051					1567	1570		10.1126/science.255.5051.1567	http://dx.doi.org/10.1126/science.255.5051.1567			4	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HJ809	17820172				2022-12-28	WOS:A1992HJ80900039
J	CUFF, RD				CUFF, RD			CHAIN-REACTION - EXPERT DEBATE AND PUBLIC-PARTICIPATION IN AMERICAN COMMERCIAL NUCLEAR-POWER, 1945-1975 - BALOGH,B	SCIENCE			English	Book Review											CUFF, RD (corresponding author), YORK UNIV,FAC ADM STUDIES,N YORK M3J 1P3,ONTARIO,CANADA.							Balogh Brian, 1991, CHAIN REACTION EXPER	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 6	1992	255	5049					1296	1296		10.1126/science.255.5049.1296	http://dx.doi.org/10.1126/science.255.5049.1296			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HG677	17816836				2022-12-28	WOS:A1992HG67700047
J	KERR, RA				KERR, RA			ARE ONLY MOVING FAULTS WEAK	SCIENCE			English	Editorial Material																		BRUNE JN, IN PRESS TECTONOPHYS; HEATON TH, 1990, PHYS EARTH PLANET IN, V64, P1, DOI 10.1016/0031-9201(90)90002-F	2	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	MAR 6	1992	255	5049					1211	1211		10.1126/science.255.5049.1211	http://dx.doi.org/10.1126/science.255.5049.1211			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HG677	17816824				2022-12-28	WOS:A1992HG67700026
J	MYERS, FS				MYERS, FS			SUPERCONDUCTORS IN JAPAN	SCIENCE			English	Editorial Material																		1992, SCIENCE, V254, P158	1	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	FEB 28	1992	255	5048					1078	1079		10.1126/science.255.5048.1078	http://dx.doi.org/10.1126/science.255.5048.1078			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	HF632	17817780				2022-12-28	WOS:A1992HF63200029
J	BRINNEL, H; CABANAC, M; HALES, R; NADEL, E; NAGASAKA, T				BRINNEL, H; CABANAC, M; HALES, R; NADEL, E; NAGASAKA, T			IMPRISONED IN SUDAN	SCIENCE			English	Letter									UNIV LAVAL,FAC MED,DEPT PHYSIOL,QUEBEC CITY G1K 7P4,QUEBEC,CANADA; UNIV NEW S WALES,SCH PHYSIOL & PHARMACOL,KENSINGTON,NSW 2033,AUSTRALIA; JOHN B PIERCE FDN LAB,NEW HAVEN,CT 06519; YALE UNIV,SCH MED,NEW HAVEN,CT 06519; KANAZAWA UNIV,FAC MED,DEPT PHYSIOL,KANAZAWA,ISHIKAWA 920,JAPAN	Laval University; University of New South Wales Sydney; Yale University; The John B Pierce Laboratory, Inc; Yale University; Kanazawa University	BRINNEL, H (corresponding author), LARBRESLE HOSP,F-69593 LARBRESLE,FRANCE.								0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1498	1498		10.1126/science.250.4987.1498-b	http://dx.doi.org/10.1126/science.250.4987.1498-b			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EM931	17818266				2022-12-28	WOS:A1990EM93100004
J	BUNNETT, JF				BUNNETT, JF			THE RIGHT PLACE AT THE RIGHT TIME - ROBERTS,JD	SCIENCE			English	Book Review																		Roberts J. D., 1990, RIGHT PLACE RIGHT TI	1	0	0	0	1	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	DEC 14	1990	250	4987					1601	1602		10.1126/science.250.4987.1601	http://dx.doi.org/10.1126/science.250.4987.1601			2	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	EM931	17818286				2022-12-28	WOS:A1990EM93100051
J	DICKSON, D				DICKSON, D			OLD TECHNIQUE, NEW LUCK	SCIENCE			English	Editorial Material																			0	0	0	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 30	1989	244	4912					1540	1540		10.1126/science.244.4912.1540	http://dx.doi.org/10.1126/science.244.4912.1540			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AD047	17817277				2022-12-28	WOS:A1989AD04700017
J	KOSHLAND, DE				KOSHLAND, DE			INTERVIEW WITH A RISK EXPERT	SCIENCE			English	Editorial Material																			0	2	2	0	0	AMER ASSOC ADVANCEMENT SCIENCE	WASHINGTON	1200 NEW YORK AVE, NW, WASHINGTON, DC 20005	0036-8075			SCIENCE	Science	JUN 30	1989	244	4912					1529	1529		10.1126/science.244.4912.1529	http://dx.doi.org/10.1126/science.244.4912.1529			1	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	AD047	17817272				2022-12-28	WOS:A1989AD04700001
